"SEXO","EDAD","PAIS","AÑO ESTIMACION","CODREGEO","REGION","CENSO AJUSTADO","RRAA_REGULAR","RRAA_IRREGULAR","RRAA_TOTAL","ESTIMACION"
"H","25 A 29","BRASIL",2020,7,"METROPOLITANA DE SANTIAGO","445","156","8","164",609
"H","25 A 29","BRASIL",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","16","10","","10",26
"H","25 A 29","BRASIL",2020,9,"MAULE","27","8","1","9",36
"H","25 A 29","BRASIL",2020,10,"ÑUBLE","15","7","1","8",23
"H","25 A 29","BRASIL",2020,11,"BIOBÍO","29","21","1","22",51
"H","25 A 29","BRASIL",2020,12,"LA ARAUCANÍA","13","6","1","7",20
"H","25 A 29","BRASIL",2020,13,"LOS RÍOS","5","4","","4",9
"H","25 A 29","BRASIL",2020,14,"LOS LAGOS","10","4","2","6",16
"H","25 A 29","BRASIL",2020,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","","","",1
"H","25 A 29","BRASIL",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","6","8","","8",14
"H","25 A 29","BRASIL",2020,17,"REGIÓN IGNORADA","","17","13","30",30
"H","25 A 29","BRASIL",2021,1,"ARICA Y PARINACOTA","7","5","","5",12
"H","25 A 29","BRASIL",2021,2,"TARAPACÁ","15","4","","4",19
"H","25 A 29","BRASIL",2021,3,"ANTOFAGASTA","29","13","1","14",43
"H","25 A 29","BRASIL",2021,4,"ATACAMA","4","6","1","7",11
"H","25 A 29","BRASIL",2021,5,"COQUIMBO","13","6","1","7",20
"H","25 A 29","BRASIL",2021,6,"VALPARAÍSO","63","27","3","30",93
"H","25 A 29","BRASIL",2021,7,"METROPOLITANA DE SANTIAGO","388","186","20","206",594
"H","25 A 29","BRASIL",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","18","10","","10",28
"H","25 A 29","BRASIL",2021,9,"MAULE","24","10","1","11",35
"H","25 A 29","BRASIL",2021,10,"ÑUBLE","16","6","","6",22
"H","25 A 29","BRASIL",2021,11,"BIOBÍO","32","17","1","18",50
"H","25 A 29","BRASIL",2021,12,"LA ARAUCANÍA","10","14","1","15",25
"H","25 A 29","BRASIL",2021,13,"LOS RÍOS","5","2","1","3",8
"H","25 A 29","BRASIL",2021,14,"LOS LAGOS","12","4","2","6",18
"H","25 A 29","BRASIL",2021,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","1","","1",2
"H","25 A 29","BRASIL",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","4","9","","9",13
"H","25 A 29","BRASIL",2021,17,"REGIÓN IGNORADA","","21","16","37",37
"H","25 A 29","BRASIL",2022,1,"ARICA Y PARINACOTA","7","5","","5",12
"H","25 A 29","BRASIL",2022,2,"TARAPACÁ","12","6","","6",18
"H","25 A 29","BRASIL",2022,3,"ANTOFAGASTA","25","15","1","16",41
"H","25 A 29","BRASIL",2022,4,"ATACAMA","4","4","1","5",9
"H","25 A 29","BRASIL",2022,5,"COQUIMBO","13","6","1","7",20
"H","25 A 29","BRASIL",2022,6,"VALPARAÍSO","58","30","2","32",90
"H","25 A 29","BRASIL",2022,7,"METROPOLITANA DE SANTIAGO","324","185","23","208",532
"H","25 A 29","BRASIL",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","21","11","","11",32
"H","25 A 29","BRASIL",2022,9,"MAULE","27","11","1","12",39
"H","25 A 29","BRASIL",2022,10,"ÑUBLE","18","5","","5",23
"H","25 A 29","BRASIL",2022,11,"BIOBÍO","30","22","4","26",56
"H","25 A 29","BRASIL",2022,12,"LA ARAUCANÍA","10","15","1","16",26
"H","25 A 29","BRASIL",2022,13,"LOS RÍOS","2","2","1","3",5
"H","25 A 29","BRASIL",2022,14,"LOS LAGOS","12","4","2","6",18
"H","25 A 29","BRASIL",2022,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","1","","1",2
"H","25 A 29","BRASIL",2022,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","5","4","","4",9
"H","25 A 29","BRASIL",2022,17,"REGIÓN IGNORADA","","14","17","31",31
"H","25 A 29","CHINA",2018,1,"ARICA Y PARINACOTA","","1","","1",1
"H","25 A 29","CHINA",2018,2,"TARAPACÁ","81","13","","13",94
"H","25 A 29","CHINA",2018,3,"ANTOFAGASTA","24","2","2","4",28
"H","25 A 29","CHINA",2018,4,"ATACAMA","4","4","","4",8
"H","25 A 29","CHINA",2018,5,"COQUIMBO","13","9","","9",22
"H","25 A 29","CHINA",2018,6,"VALPARAÍSO","42","33","","33",75
"H","25 A 29","CHINA",2018,7,"METROPOLITANA DE SANTIAGO","507","171","28","199",706
"H","25 A 29","CHINA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","14","11","","11",25
"H","25 A 29","CHINA",2018,9,"MAULE","17","15","","15",32
"H","25 A 29","CHINA",2018,10,"ÑUBLE","3","6","","6",9
"H","25 A 29","CHINA",2018,11,"BIOBÍO","20","12","","12",32
"H","25 A 29","CHINA",2018,12,"LA ARAUCANÍA","13","13","","13",26
"H","25 A 29","CHINA",2018,13,"LOS RÍOS","3","4","","4",7
"H","25 A 29","CHINA",2018,14,"LOS LAGOS","4","7","","7",11
"H","25 A 29","CHINA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","2","","2",3
"H","25 A 29","CHINA",2018,17,"REGIÓN IGNORADA","","44","1","45",45
"H","25 A 29","CHINA",2019,1,"ARICA Y PARINACOTA","","1","","1",1
"H","25 A 29","CHINA",2019,2,"TARAPACÁ","72","26","1","27",99
"H","25 A 29","CHINA",2019,3,"ANTOFAGASTA","22","3","2","5",27
"H","25 A 29","CHINA",2019,4,"ATACAMA","2","10","","10",12
"H","25 A 29","CHINA",2019,5,"COQUIMBO","12","12","","12",24
"H","25 A 29","CHINA",2019,6,"VALPARAÍSO","41","50","","50",91
"H","25 A 29","CHINA",2019,7,"METROPOLITANA DE SANTIAGO","471","208","12","220",691
"H","25 A 29","CHINA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","13","13","","13",26
"H","25 A 29","CHINA",2019,9,"MAULE","17","19","","19",36
"H","25 A 29","CHINA",2019,10,"ÑUBLE","2","7","","7",9
"H","25 A 29","CHINA",2019,11,"BIOBÍO","15","12","4","16",31
"H","25 A 29","CHINA",2019,12,"LA ARAUCANÍA","14","20","","20",34
"H","25 A 29","CHINA",2019,13,"LOS RÍOS","4","7","","7",11
"H","25 A 29","CHINA",2019,14,"LOS LAGOS","7","6","","6",13
"H","25 A 29","CHINA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","","2","","2",2
"H","25 A 29","CHINA",2019,17,"REGIÓN IGNORADA","","23","3","26",26
"H","25 A 29","CHINA",2020,1,"ARICA Y PARINACOTA","","1","","1",1
"H","25 A 29","CHINA",2020,2,"TARAPACÁ","64","29","","29",93
"H","25 A 29","CHINA",2020,3,"ANTOFAGASTA","19","8","2","10",29
"H","25 A 29","CHINA",2020,4,"ATACAMA","2","8","","8",10
"H","25 A 29","CHINA",2020,5,"COQUIMBO","17","12","1","13",30
"H","25 A 29","CHINA",2020,6,"VALPARAÍSO","40","48","","48",88
"H","25 A 29","CHINA",2020,7,"METROPOLITANA DE SANTIAGO","426","200","23","223",649
"H","25 A 29","CHINA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","15","18","","18",33
"H","25 A 29","CHINA",2020,9,"MAULE","15","22","","22",37
"H","25 A 29","CHINA",2020,10,"ÑUBLE","3","11","","11",14
"H","25 A 29","CHINA",2020,11,"BIOBÍO","11","10","1","11",22
"H","25 A 29","CHINA",2020,12,"LA ARAUCANÍA","13","24","","24",37
"H","25 A 29","CHINA",2020,13,"LOS RÍOS","6","4","","4",10
"H","25 A 29","CHINA",2020,14,"LOS LAGOS","6","5","","5",11
"H","25 A 29","CHINA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","","3","","3",3
"H","25 A 29","CHINA",2020,17,"REGIÓN IGNORADA","","2","1","3",3
"H","25 A 29","CHINA",2021,1,"ARICA Y PARINACOTA","","3","","3",3
"H","25 A 29","CHINA",2021,2,"TARAPACÁ","49","29","","29",78
"H","25 A 29","CHINA",2021,3,"ANTOFAGASTA","16","8","1","9",25
"H","25 A 29","CHINA",2021,4,"ATACAMA","1","8","1","9",10
"H","25 A 29","CHINA",2021,5,"COQUIMBO","15","17","","17",32
"H","25 A 29","CHINA",2021,6,"VALPARAÍSO","35","50","","50",85
"H","25 A 29","CHINA",2021,7,"METROPOLITANA DE SANTIAGO","390","223","21","244",634
"H","25 A 29","CHINA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","19","17","","17",36
"H","25 A 29","CHINA",2021,9,"MAULE","14","29","","29",43
"H","25 A 29","CHINA",2021,10,"ÑUBLE","6","8","","8",14
"H","25 A 29","CHINA",2021,11,"BIOBÍO","10","12","","12",22
"H","25 A 29","CHINA",2021,12,"LA ARAUCANÍA","16","21","","21",37
"H","25 A 29","CHINA",2021,13,"LOS RÍOS","7","9","","9",16
"H","25 A 29","CHINA",2021,14,"LOS LAGOS","6","10","","10",16
"H","25 A 29","CHINA",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","","2","","2",2
"H","25 A 29","CHINA",2021,17,"REGIÓN IGNORADA","","14","3","17",17
"H","25 A 29","CHINA",2022,1,"ARICA Y PARINACOTA","","3","","3",3
"H","25 A 29","CHINA",2022,2,"TARAPACÁ","43","27","1","28",71
"H","25 A 29","CHINA",2022,3,"ANTOFAGASTA","12","5","","5",17
"H","25 A 29","CHINA",2022,4,"ATACAMA","3","8","1","9",12
"H","25 A 29","CHINA",2022,5,"COQUIMBO","10","16","1","17",27
"H","25 A 29","CHINA",2022,6,"VALPARAÍSO","32","42","","42",74
"H","25 A 29","CHINA",2022,7,"METROPOLITANA DE SANTIAGO","350","211","14","225",575
"H","25 A 29","CHINA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","16","17","","17",33
"H","25 A 29","CHINA",2022,9,"MAULE","14","24","","24",38
"H","25 A 29","CHINA",2022,10,"ÑUBLE","6","2","","2",8
"H","25 A 29","CHINA",2022,11,"BIOBÍO","12","12","1","13",25
"H","25 A 29","CHINA",2022,12,"LA ARAUCANÍA","15","22","","22",37
"H","25 A 29","CHINA",2022,13,"LOS RÍOS","7","10","","10",17
"H","25 A 29","CHINA",2022,14,"LOS LAGOS","7","11","","11",18
"H","25 A 29","CHINA",2022,17,"REGIÓN IGNORADA","","20","10","30",30
"H","25 A 29","COLOMBIA",2018,1,"ARICA Y PARINACOTA","69","34","","34",103
"H","25 A 29","COLOMBIA",2018,2,"TARAPACÁ","319","83","3","86",405
"H","25 A 29","COLOMBIA",2018,3,"ANTOFAGASTA","1507","509","8","517",2024
"H","25 A 29","COLOMBIA",2018,4,"ATACAMA","151","86","7","93",244
"H","25 A 29","COLOMBIA",2018,5,"COQUIMBO","258","137","2","139",397
"H","25 A 29","COLOMBIA",2018,6,"VALPARAÍSO","332","223","4","227",559
"H","25 A 29","COLOMBIA",2018,7,"METROPOLITANA DE SANTIAGO","5375","1572","45","1617",6992
"H","25 A 29","COLOMBIA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","151","73","2","75",226
"H","25 A 29","COLOMBIA",2018,9,"MAULE","78","48","1","49",127
"H","25 A 29","COLOMBIA",2018,10,"ÑUBLE","23","22","","22",45
"H","25 A 29","COLOMBIA",2018,11,"BIOBÍO","124","49","3","52",176
"H","25 A 29","COLOMBIA",2018,12,"LA ARAUCANÍA","54","35","1","36",90
"H","25 A 29","COLOMBIA",2018,13,"LOS RÍOS","31","22","1","23",54
"H","25 A 29","COLOMBIA",2018,14,"LOS LAGOS","93","66","2","68",161
"H","25 A 29","COLOMBIA",2018,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","17","16","","16",33
"H","25 A 29","COLOMBIA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","95","80","1","81",176
"H","25 A 29","COLOMBIA",2018,17,"REGIÓN IGNORADA","","518","44","562",562
"H","25 A 29","COLOMBIA",2019,1,"ARICA Y PARINACOTA","74","38","","38",112
"H","25 A 29","COLOMBIA",2019,2,"TARAPACÁ","315","113","4","117",432
"H","25 A 29","COLOMBIA",2019,3,"ANTOFAGASTA","1479","681","7","688",2167
"H","25 A 29","COLOMBIA",2019,4,"ATACAMA","149","144","10","154",303
"H","25 A 29","COLOMBIA",2019,5,"COQUIMBO","267","148","7","155",422
"H","25 A 29","COLOMBIA",2019,6,"VALPARAÍSO","327","253","10","263",590
"H","25 A 29","COLOMBIA",2019,7,"METROPOLITANA DE SANTIAGO","5165","2105","47","2152",7317
"H","25 A 29","COLOMBIA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","153","101","2","103",256
"H","25 A 29","COLOMBIA",2019,9,"MAULE","75","87","4","91",166
"H","25 A 29","COLOMBIA",2019,10,"ÑUBLE","23","36","1","37",60
"H","25 A 29","COLOMBIA",2019,11,"BIOBÍO","110","76","4","80",190
"H","25 A 29","COLOMBIA",2019,12,"LA ARAUCANÍA","51","53","1","54",105
"H","25 A 29","COLOMBIA",2019,13,"LOS RÍOS","34","30","","30",64
"H","25 A 29","COLOMBIA",2019,14,"LOS LAGOS","90","79","4","83",173
"H","25 A 29","COLOMBIA",2019,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","19","21","1","22",41
"H","25 A 29","COLOMBIA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","96","135","1","136",232
"H","25 A 29","COLOMBIA",2019,17,"REGIÓN IGNORADA","","513","135","648",648
"H","25 A 29","COLOMBIA",2020,1,"ARICA Y PARINACOTA","81","41","3","44",125
"H","25 A 29","COLOMBIA",2020,2,"TARAPACÁ","310","131","8","139",449
"H","25 A 29","COLOMBIA",2020,3,"ANTOFAGASTA","1460","771","7","778",2238
"H","25 A 29","COLOMBIA",2020,4,"ATACAMA","141","143","14","157",298
"H","25 A 29","COLOMBIA",2020,5,"COQUIMBO","253","157","14","171",424
"H","25 A 29","COLOMBIA",2020,6,"VALPARAÍSO","316","241","9","250",566
"H","25 A 29","COLOMBIA",2020,7,"METROPOLITANA DE SANTIAGO","4793","2365","74","2439",7232
"H","25 A 29","COLOMBIA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","139","105","2","107",246
"H","25 A 29","COLOMBIA",2020,9,"MAULE","75","100","3","103",178
"H","25 A 29","COLOMBIA",2020,10,"ÑUBLE","25","35","1","36",61
"H","25 A 29","COLOMBIA",2020,11,"BIOBÍO","94","95","16","111",205
"H","25 A 29","COLOMBIA",2020,12,"LA ARAUCANÍA","51","61","2","63",114
"H","25 A 29","COLOMBIA",2020,13,"LOS RÍOS","32","27","5","32",64
"H","25 A 29","COLOMBIA",2020,14,"LOS LAGOS","94","93","9","102",196
"H","25 A 29","COLOMBIA",2020,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","19","25","1","26",45
"H","25 A 29","COLOMBIA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","95","133","2","135",230
"H","25 A 29","COLOMBIA",2020,17,"REGIÓN IGNORADA","","196","254","450",450
"H","25 A 29","COLOMBIA",2021,1,"ARICA Y PARINACOTA","86","48","1","49",135
"H","25 A 29","COLOMBIA",2021,2,"TARAPACÁ","304","158","8","166",470
"H","25 A 29","COLOMBIA",2021,3,"ANTOFAGASTA","1362","881","10","891",2253
"H","25 A 29","COLOMBIA",2021,4,"ATACAMA","143","157","15","172",315
"H","25 A 29","COLOMBIA",2021,5,"COQUIMBO","232","197","15","212",444
"H","25 A 29","COLOMBIA",2021,6,"VALPARAÍSO","269","261","11","272",541
"H","25 A 29","COLOMBIA",2021,7,"METROPOLITANA DE SANTIAGO","4491","2603","112","2715",7206
"H","25 A 29","COLOMBIA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","127","109","3","112",239
"H","25 A 29","COLOMBIA",2021,9,"MAULE","64","102","1","103",167
"H","25 A 29","COLOMBIA",2021,10,"ÑUBLE","21","30","2","32",53
"H","25 A 29","COLOMBIA",2021,11,"BIOBÍO","95","116","11","127",222
"H","25 A 29","COLOMBIA",2021,12,"LA ARAUCANÍA","52","73","6","79",131
"H","25 A 29","COLOMBIA",2021,13,"LOS RÍOS","35","32","3","35",70
"H","25 A 29","COLOMBIA",2021,14,"LOS LAGOS","90","119","7","126",216
"H","25 A 29","COLOMBIA",2021,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","22","23","2","25",47
"H","25 A 29","COLOMBIA",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","95","152","2","154",249
"H","25 A 29","COLOMBIA",2021,17,"REGIÓN IGNORADA","","627","445","1072",1072
"H","25 A 29","COLOMBIA",2022,1,"ARICA Y PARINACOTA","82","49","2","51",133
"H","25 A 29","COLOMBIA",2022,2,"TARAPACÁ","286","171","8","179",465
"H","25 A 29","COLOMBIA",2022,3,"ANTOFAGASTA","1265","1071","11","1082",2347
"H","25 A 29","COLOMBIA",2022,4,"ATACAMA","139","177","8","185",324
"H","25 A 29","COLOMBIA",2022,5,"COQUIMBO","217","196","15","211",428
"H","25 A 29","COLOMBIA",2022,6,"VALPARAÍSO","257","312","12","324",581
"H","25 A 29","COLOMBIA",2022,7,"METROPOLITANA DE SANTIAGO","4033","2922","106","3028",7061
"H","25 A 29","COLOMBIA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","116","132","4","136",252
"H","25 A 29","COLOMBIA",2022,9,"MAULE","52","99","7","106",158
"H","25 A 29","COLOMBIA",2022,10,"ÑUBLE","19","34","1","35",54
"H","25 A 29","COLOMBIA",2022,11,"BIOBÍO","82","127","13","140",222
"H","25 A 29","COLOMBIA",2022,12,"LA ARAUCANÍA","54","76","6","82",136
"H","25 A 29","COLOMBIA",2022,13,"LOS RÍOS","31","36","3","39",70
"H","25 A 29","COLOMBIA",2022,14,"LOS LAGOS","84","118","8","126",210
"H","25 A 29","COLOMBIA",2022,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","19","25","2","27",46
"H","25 A 29","COLOMBIA",2022,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","91","171","1","172",263
"H","25 A 29","COLOMBIA",2022,17,"REGIÓN IGNORADA","","67","965","1032",1032
"H","25 A 29","CUBA",2018,1,"ARICA Y PARINACOTA","6","82","1","83",89
"H","25 A 29","CUBA",2018,2,"TARAPACÁ","29","270","2","272",301
"H","25 A 29","CUBA",2018,3,"ANTOFAGASTA","6","47","","47",53
"H","25 A 29","CUBA",2018,4,"ATACAMA","2","66","1","67",69
"H","25 A 29","CUBA",2018,5,"COQUIMBO","8","18","","18",26
"H","25 A 29","CUBA",2018,6,"VALPARAÍSO","21","83","8","91",112
"H","25 A 29","CUBA",2018,7,"METROPOLITANA DE SANTIAGO","238","446","12","458",696
"H","25 A 29","CUBA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","7","72","1","73",80
"H","25 A 29","CUBA",2018,9,"MAULE","6","56","","56",62
"H","25 A 29","CUBA",2018,10,"ÑUBLE","3","5","","5",8
"H","25 A 29","CUBA",2018,11,"BIOBÍO","13","28","","28",41
"H","25 A 29","CUBA",2018,12,"LA ARAUCANÍA","6","11","","11",17
"H","25 A 29","CUBA",2018,13,"LOS RÍOS","4","7","","7",11
"H","25 A 29","CUBA",2018,14,"LOS LAGOS","2","15","","15",17
"H","25 A 29","CUBA",2018,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","","3","1","4",4
"H","25 A 29","CUBA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","2","","2",3
"H","25 A 29","CUBA",2018,17,"REGIÓN IGNORADA","","47","47","94",94
"H","25 A 29","CUBA",2019,1,"ARICA Y PARINACOTA","3","65","1","66",69
"H","25 A 29","CUBA",2019,2,"TARAPACÁ","25","212","4","216",241
"H","25 A 29","CUBA",2019,3,"ANTOFAGASTA","8","41","2","43",51
"H","25 A 29","CUBA",2019,4,"ATACAMA","1","53","14","67",68
"H","25 A 29","CUBA",2019,5,"COQUIMBO","7","19","5","24",31
"H","25 A 29","CUBA",2019,6,"VALPARAÍSO","21","84","15","99",120
"H","25 A 29","CUBA",2019,7,"METROPOLITANA DE SANTIAGO","194","425","29","454",648
"H","25 A 29","CUBA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","6","78","8","86",92
"H","25 A 29","CUBA",2019,9,"MAULE","3","49","23","72",75
"H","25 A 29","CUBA",2019,10,"ÑUBLE","2","7","","7",9
"H","25 A 29","CUBA",2019,11,"BIOBÍO","10","31","2","33",43
"H","25 A 29","CUBA",2019,12,"LA ARAUCANÍA","5","17","1","18",23
"H","25 A 29","CUBA",2019,13,"LOS RÍOS","4","2","","2",6
"H","25 A 29","CUBA",2019,14,"LOS LAGOS","1","21","4","25",26
"H","25 A 29","CUBA",2019,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","","2","1","3",3
"H","25 A 29","CUBA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","2","","2",3
"H","25 A 29","CUBA",2019,17,"REGIÓN IGNORADA","","34","163","197",197
"H","25 A 29","CUBA",2020,1,"ARICA Y PARINACOTA","3","54","3","57",60
"H","25 A 29","CUBA",2020,2,"TARAPACÁ","16","206","2","208",224
"H","25 A 29","CUBA",2020,3,"ANTOFAGASTA","5","42","1","43",48
"H","25 A 29","CUBA",2020,4,"ATACAMA","","40","14","54",54
"H","25 A 29","CUBA",2020,5,"COQUIMBO","7","15","4","19",26
"H","25 A 29","CUBA",2020,6,"VALPARAÍSO","15","80","13","93",108
"H","25 A 29","CUBA",2020,7,"METROPOLITANA DE SANTIAGO","170","430","30","460",630
"H","25 A 29","CUBA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","5","66","6","72",77
"H","25 A 29","CUBA",2020,9,"MAULE","2","49","14","63",65
"H","25 A 29","CUBA",2020,10,"ÑUBLE","2","8","","8",10
"H","25 A 29","CUBA",2020,11,"BIOBÍO","6","30","4","34",40
"H","25 A 29","CUBA",2020,12,"LA ARAUCANÍA","4","19","1","20",24
"H","25 A 29","CUBA",2020,13,"LOS RÍOS","1","3","1","4",5
"H","25 A 29","CUBA",2020,14,"LOS LAGOS","","23","5","28",28
"H","25 A 29","CUBA",2020,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","","1","","1",1
"H","25 A 29","CUBA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","2","","2",3
"H","25 A 29","CUBA",2020,17,"REGIÓN IGNORADA","","16","138","154",154
"H","25 A 29","CUBA",2021,1,"ARICA Y PARINACOTA","3","46","1","47",50
"H","25 A 29","CUBA",2021,2,"TARAPACÁ","15","172","3","175",190
"H","25 A 29","CUBA",2021,3,"ANTOFAGASTA","4","40","1","41",45
"H","25 A 29","CUBA",2021,4,"ATACAMA","","31","11","42",42
"H","25 A 29","CUBA",2021,5,"COQUIMBO","7","16","2","18",25
"H","25 A 29","CUBA",2021,6,"VALPARAÍSO","13","81","8","89",102
"H","25 A 29","CUBA",2021,7,"METROPOLITANA DE SANTIAGO","139","348","27","375",514
"H","25 A 29","CUBA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","4","48","4","52",56
"H","25 A 29","CUBA",2021,9,"MAULE","3","47","8","55",58
"H","25 A 29","CUBA",2021,10,"ÑUBLE","","4","","4",4
"H","25 A 29","CUBA",2021,11,"BIOBÍO","4","27","2","29",33
"H","25 A 29","CUBA",2021,12,"LA ARAUCANÍA","3","18","2","20",23
"H","25 A 29","CUBA",2021,13,"LOS RÍOS","","2","1","3",3
"H","25 A 29","CUBA",2021,14,"LOS LAGOS","","20","5","25",25
"H","25 A 29","CUBA",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","3","","3",4
"H","25 A 29","CUBA",2021,17,"REGIÓN IGNORADA","","17","113","130",130
"H","25 A 29","CUBA",2022,1,"ARICA Y PARINACOTA","1","36","2","38",39
"H","25 A 29","CUBA",2022,2,"TARAPACÁ","9","129","4","133",142
"H","25 A 29","CUBA",2022,3,"ANTOFAGASTA","3","25","2","27",30
"H","25 A 29","CUBA",2022,4,"ATACAMA","","19","7","26",26
"H","25 A 29","CUBA",2022,5,"COQUIMBO","5","17","","17",22
"H","25 A 29","CUBA",2022,6,"VALPARAÍSO","8","63","7","70",78
"H","25 A 29","CUBA",2022,7,"METROPOLITANA DE SANTIAGO","111","244","24","268",379
"H","25 A 29","CUBA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","3","31","3","34",37
"H","25 A 29","CUBA",2022,9,"MAULE","3","44","10","54",57
"H","25 A 29","CUBA",2022,10,"ÑUBLE","","4","1","5",5
"H","25 A 29","CUBA",2022,11,"BIOBÍO","1","17","1","18",19
"H","25 A 29","CUBA",2022,12,"LA ARAUCANÍA","3","11","","11",14
"H","25 A 29","CUBA",2022,13,"LOS RÍOS","","2","1","3",3
"H","25 A 29","CUBA",2022,14,"LOS LAGOS","","21","4","25",25
"H","25 A 29","CUBA",2022,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","","1","","1",1
"H","25 A 29","CUBA",2022,17,"REGIÓN IGNORADA","","33","98","131",131
"H","25 A 29","ECUADOR",2018,1,"ARICA Y PARINACOTA","22","7","","7",29
"H","25 A 29","ECUADOR",2018,2,"TARAPACÁ","102","25","","25",127
"H","25 A 29","ECUADOR",2018,3,"ANTOFAGASTA","120","36","","36",156
"H","25 A 29","ECUADOR",2018,4,"ATACAMA","25","13","","13",38
"H","25 A 29","ECUADOR",2018,5,"COQUIMBO","69","26","","26",95
"H","25 A 29","ECUADOR",2018,6,"VALPARAÍSO","108","45","","45",153
"H","25 A 29","ECUADOR",2018,7,"METROPOLITANA DE SANTIAGO","1354","374","8","382",1736
"H","25 A 29","ECUADOR",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","74","33","1","34",108
"H","25 A 29","ECUADOR",2018,9,"MAULE","49","17","2","19",68
"H","25 A 29","ECUADOR",2018,10,"ÑUBLE","21","5","","5",26
"H","25 A 29","ECUADOR",2018,11,"BIOBÍO","51","18","","18",69
"H","25 A 29","ECUADOR",2018,12,"LA ARAUCANÍA","28","7","","7",35
"H","25 A 29","ECUADOR",2018,13,"LOS RÍOS","13","1","1","2",15
"H","25 A 29","ECUADOR",2018,14,"LOS LAGOS","32","7","","7",39
"H","25 A 29","ECUADOR",2018,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","2","1","","1",3
"H","25 A 29","ECUADOR",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","5","","5",6
"H","25 A 29","ECUADOR",2018,17,"REGIÓN IGNORADA","","130","5","135",135
"H","25 A 29","ECUADOR",2019,1,"ARICA Y PARINACOTA","20","8","","8",28
"H","25 A 29","ECUADOR",2019,2,"TARAPACÁ","106","32","1","33",139
"H","25 A 29","ECUADOR",2019,3,"ANTOFAGASTA","119","41","","41",160
"H","25 A 29","ECUADOR",2019,4,"ATACAMA","24","17","","17",41
"H","25 A 29","ECUADOR",2019,5,"COQUIMBO","71","30","1","31",102
"H","25 A 29","ECUADOR",2019,6,"VALPARAÍSO","104","45","2","47",151
"H","25 A 29","ECUADOR",2019,7,"METROPOLITANA DE SANTIAGO","1280","534","9","543",1823
