"";"comuna";"pais";"año";"n";"residencia";"estado"
"2762";"Algarrobo";"Brasil";2023;2;"Definitiva";"Otorgadas"
"2763";"Algarrobo";"China";2023;2;"Definitiva";"Otorgadas"
"2764";"Algarrobo";"Colombia";2023;6;"Definitiva";"Otorgadas"
"2765";"Algarrobo";"Ecuador";2023;2;"Definitiva";"Otorgadas"
"2766";"Algarrobo";"El Salvador";2023;1;"Definitiva";"Otorgadas"
"2767";"Algarrobo";"Estados Unidos";2023;1;"Definitiva";"Otorgadas"
"2768";"Algarrobo";"Guatemala";2023;2;"Definitiva";"Otorgadas"
"2769";"Algarrobo";"Haití";2023;3;"Definitiva";"Otorgadas"
"2770";"Algarrobo";"Italia";2023;1;"Definitiva";"Otorgadas"
"2771";"Algarrobo";"México";2023;1;"Definitiva";"Otorgadas"
"2772";"Algarrobo";"Perú";2023;1;"Definitiva";"Otorgadas"
"2773";"Algarrobo";"República Dominicana";2023;1;"Definitiva";"Otorgadas"
"2774";"Algarrobo";"Venezuela";2023;35;"Definitiva";"Otorgadas"
"2775";"Alhué";"Argentina";2023;3;"Definitiva";"Otorgadas"
"2776";"Alhué";"Bolivia";2023;38;"Definitiva";"Otorgadas"
"2777";"Alhué";"Brasil";2023;1;"Definitiva";"Otorgadas"
"2778";"Alhué";"Colombia";2023;4;"Definitiva";"Otorgadas"
"2779";"Alhué";"Ecuador";2023;5;"Definitiva";"Otorgadas"
"2780";"Alhué";"Haití";2023;18;"Definitiva";"Otorgadas"
"2781";"Alhué";"Nicaragua";2023;1;"Definitiva";"Otorgadas"
"2782";"Alhué";"Perú";2023;20;"Definitiva";"Otorgadas"
"2783";"Alhué";"Venezuela";2023;21;"Definitiva";"Otorgadas"
"2784";"Alto Biobío";"Ecuador";2023;1;"Definitiva";"Otorgadas"
"2785";"Alto Biobío";"Venezuela";2023;3;"Definitiva";"Otorgadas"
"2786";"Alto Hospicio";"Argentina";2023;7;"Definitiva";"Otorgadas"
"2787";"Alto Hospicio";"Bolivia";2023;648;"Definitiva";"Otorgadas"
"2788";"Alto Hospicio";"Brasil";2023;3;"Definitiva";"Otorgadas"
"2789";"Alto Hospicio";"China";2023;1;"Definitiva";"Otorgadas"
"2790";"Alto Hospicio";"Colombia";2023;95;"Definitiva";"Otorgadas"
"2791";"Alto Hospicio";"Cuba";2023;12;"Definitiva";"Otorgadas"
"2792";"Alto Hospicio";"Ecuador";2023;34;"Definitiva";"Otorgadas"
"2793";"Alto Hospicio";"España";2023;1;"Definitiva";"Otorgadas"
"2794";"Alto Hospicio";"Haití";2023;9;"Definitiva";"Otorgadas"
"2795";"Alto Hospicio";"México";2023;1;"Definitiva";"Otorgadas"
"2796";"Alto Hospicio";"Otro país";2023;2;"Definitiva";"Otorgadas"
"2797";"Alto Hospicio";"Pakistán";2023;1;"Definitiva";"Otorgadas"
"2798";"Alto Hospicio";"Paraguay";2023;9;"Definitiva";"Otorgadas"
"2799";"Alto Hospicio";"Perú";2023;127;"Definitiva";"Otorgadas"
"2800";"Alto Hospicio";"República Dominicana";2023;9;"Definitiva";"Otorgadas"
"2801";"Alto Hospicio";"Venezuela";2023;110;"Definitiva";"Otorgadas"
"2802";"Alto del Carmen";"Bolivia";2023;3;"Definitiva";"Otorgadas"
"2803";"Alto del Carmen";"Ecuador";2023;1;"Definitiva";"Otorgadas"
"2804";"Alto del Carmen";"Perú";2023;1;"Definitiva";"Otorgadas"
"2805";"Ancud";"Argentina";2023;2;"Definitiva";"Otorgadas"
"2806";"Ancud";"Bolivia";2023;1;"Definitiva";"Otorgadas"
"2807";"Ancud";"China";2023;1;"Definitiva";"Otorgadas"
"2808";"Ancud";"Colombia";2023;10;"Definitiva";"Otorgadas"
"2809";"Ancud";"Cuba";2023;1;"Definitiva";"Otorgadas"
"2810";"Ancud";"Ecuador";2023;6;"Definitiva";"Otorgadas"
"2811";"Ancud";"Estados Unidos";2023;1;"Definitiva";"Otorgadas"
"2812";"Ancud";"Haití";2023;25;"Definitiva";"Otorgadas"
"2813";"Ancud";"Perú";2023;1;"Definitiva";"Otorgadas"
"2814";"Ancud";"República Dominicana";2023;1;"Definitiva";"Otorgadas"
"2815";"Ancud";"Uruguay";2023;1;"Definitiva";"Otorgadas"
"2816";"Ancud";"Venezuela";2023;76;"Definitiva";"Otorgadas"
"2817";"Andacollo";"Argentina";2023;1;"Definitiva";"Otorgadas"
"2818";"Andacollo";"Bolivia";2023;1;"Definitiva";"Otorgadas"
"2819";"Andacollo";"Colombia";2023;2;"Definitiva";"Otorgadas"
"2820";"Andacollo";"Perú";2023;1;"Definitiva";"Otorgadas"
"2821";"Andacollo";"Venezuela";2023;4;"Definitiva";"Otorgadas"
"2822";"Angol";"Argentina";2023;2;"Definitiva";"Otorgadas"
"2823";"Angol";"China";2023;6;"Definitiva";"Otorgadas"
"2824";"Angol";"Colombia";2023;12;"Definitiva";"Otorgadas"
"2825";"Angol";"Cuba";2023;1;"Definitiva";"Otorgadas"
"2826";"Angol";"Ecuador";2023;1;"Definitiva";"Otorgadas"
"2827";"Angol";"Haití";2023;17;"Definitiva";"Otorgadas"
"2828";"Angol";"México";2023;1;"Definitiva";"Otorgadas"
"2829";"Angol";"Pakistán";2023;1;"Definitiva";"Otorgadas"
"2830";"Angol";"Paraguay";2023;1;"Definitiva";"Otorgadas"
"2831";"Angol";"Perú";2023;2;"Definitiva";"Otorgadas"
"2832";"Angol";"Venezuela";2023;46;"Definitiva";"Otorgadas"
"2833";"Antofagasta";"Alemania";2023;2;"Definitiva";"Otorgadas"
"2834";"Antofagasta";"Argentina";2023;30;"Definitiva";"Otorgadas"
"2835";"Antofagasta";"Australia";2023;1;"Definitiva";"Otorgadas"
"2836";"Antofagasta";"Bolivia";2023;1354;"Definitiva";"Otorgadas"
"2837";"Antofagasta";"Brasil";2023;14;"Definitiva";"Otorgadas"
"2838";"Antofagasta";"Bélgica";2023;2;"Definitiva";"Otorgadas"
"2839";"Antofagasta";"China";2023;11;"Definitiva";"Otorgadas"
"2840";"Antofagasta";"Colombia";2023;1486;"Definitiva";"Otorgadas"
"2841";"Antofagasta";"Corea del Sur";2023;2;"Definitiva";"Otorgadas"
"2842";"Antofagasta";"Cuba";2023;15;"Definitiva";"Otorgadas"
"2843";"Antofagasta";"Ecuador";2023;95;"Definitiva";"Otorgadas"
"2844";"Antofagasta";"El Salvador";2023;1;"Definitiva";"Otorgadas"
"2845";"Antofagasta";"España";2023;4;"Definitiva";"Otorgadas"
"2846";"Antofagasta";"Estados Unidos";2023;4;"Definitiva";"Otorgadas"
"2847";"Antofagasta";"Guatemala";2023;1;"Definitiva";"Otorgadas"
"2848";"Antofagasta";"Haití";2023;6;"Definitiva";"Otorgadas"
"2849";"Antofagasta";"Honduras";2023;3;"Definitiva";"Otorgadas"
"2850";"Antofagasta";"India";2023;1;"Definitiva";"Otorgadas"
"2851";"Antofagasta";"Italia";2023;1;"Definitiva";"Otorgadas"
"2852";"Antofagasta";"México";2023;2;"Definitiva";"Otorgadas"
"2853";"Antofagasta";"Nicaragua";2023;2;"Definitiva";"Otorgadas"
"2854";"Antofagasta";"Otro país";2023;4;"Definitiva";"Otorgadas"
"2855";"Antofagasta";"Pakistán";2023;3;"Definitiva";"Otorgadas"
"2856";"Antofagasta";"Panamá";2023;1;"Definitiva";"Otorgadas"
"2857";"Antofagasta";"Paraguay";2023;40;"Definitiva";"Otorgadas"
"2858";"Antofagasta";"Perú";2023;350;"Definitiva";"Otorgadas"
"2859";"Antofagasta";"Polonia";2023;3;"Definitiva";"Otorgadas"
"2860";"Antofagasta";"Portugal";2023;1;"Definitiva";"Otorgadas"
"2861";"Antofagasta";"República Dominicana";2023;9;"Definitiva";"Otorgadas"
"2862";"Antofagasta";"Ucrania";2023;1;"Definitiva";"Otorgadas"
"2863";"Antofagasta";"Uruguay";2023;2;"Definitiva";"Otorgadas"
"2864";"Antofagasta";"Venezuela";2023;838;"Definitiva";"Otorgadas"
"2865";"Antuco";"Bolivia";2023;1;"Definitiva";"Otorgadas"
"2866";"Antuco";"Colombia";2023;1;"Definitiva";"Otorgadas"
"2867";"Antártica";"Argentina";2023;2;"Definitiva";"Otorgadas"
"2868";"Antártica";"Sudáfrica";2023;1;"Definitiva";"Otorgadas"
"2869";"Antártica";"Venezuela";2023;5;"Definitiva";"Otorgadas"
"2870";"Arauco";"Argentina";2023;1;"Definitiva";"Otorgadas"
"2871";"Arauco";"China";2023;1;"Definitiva";"Otorgadas"
"2872";"Arauco";"Colombia";2023;6;"Definitiva";"Otorgadas"
"2873";"Arauco";"Perú";2023;1;"Definitiva";"Otorgadas"
"2874";"Arauco";"Venezuela";2023;19;"Definitiva";"Otorgadas"
"2875";"Arica";"Alemania";2023;1;"Definitiva";"Otorgadas"
"2876";"Arica";"Argentina";2023;6;"Definitiva";"Otorgadas"
"2877";"Arica";"Bolivia";2023;686;"Definitiva";"Otorgadas"
"2878";"Arica";"Brasil";2023;4;"Definitiva";"Otorgadas"
"2879";"Arica";"China";2023;5;"Definitiva";"Otorgadas"
"2880";"Arica";"Colombia";2023;91;"Definitiva";"Otorgadas"
"2881";"Arica";"Cuba";2023;23;"Definitiva";"Otorgadas"
"2882";"Arica";"Ecuador";2023;31;"Definitiva";"Otorgadas"
"2883";"Arica";"España";2023;1;"Definitiva";"Otorgadas"
"2884";"Arica";"Francia";2023;1;"Definitiva";"Otorgadas"
"2885";"Arica";"Haití";2023;4;"Definitiva";"Otorgadas"
"2886";"Arica";"Honduras";2023;5;"Definitiva";"Otorgadas"
"2887";"Arica";"Indonesia";2023;1;"Definitiva";"Otorgadas"
"2888";"Arica";"Irán";2023;1;"Definitiva";"Otorgadas"
"2889";"Arica";"Italia";2023;1;"Definitiva";"Otorgadas"
"2890";"Arica";"Líbano";2023;1;"Definitiva";"Otorgadas"
"2891";"Arica";"México";2023;2;"Definitiva";"Otorgadas"
"2892";"Arica";"Otro país";2023;4;"Definitiva";"Otorgadas"
"2893";"Arica";"Paraguay";2023;1;"Definitiva";"Otorgadas"
"2894";"Arica";"Perú";2023;630;"Definitiva";"Otorgadas"
"2895";"Arica";"República Dominicana";2023;23;"Definitiva";"Otorgadas"
"2896";"Arica";"Rusia";2023;2;"Definitiva";"Otorgadas"
"2897";"Arica";"Turquía";2023;1;"Definitiva";"Otorgadas"
"2898";"Arica";"Ucrania";2023;1;"Definitiva";"Otorgadas"
"2899";"Arica";"Venezuela";2023;325;"Definitiva";"Otorgadas"
"2900";"Aysén";"Argentina";2023;2;"Definitiva";"Otorgadas"
"2901";"Aysén";"Bolivia";2023;2;"Definitiva";"Otorgadas"
"2902";"Aysén";"Bélgica";2023;1;"Definitiva";"Otorgadas"
"2903";"Aysén";"China";2023;1;"Definitiva";"Otorgadas"
"2904";"Aysén";"Colombia";2023;12;"Definitiva";"Otorgadas"
"2905";"Aysén";"Ecuador";2023;1;"Definitiva";"Otorgadas"
"2906";"Aysén";"Estados Unidos";2023;1;"Definitiva";"Otorgadas"
"2907";"Aysén";"Haití";2023;9;"Definitiva";"Otorgadas"
"2908";"Aysén";"Otro país";2023;2;"Definitiva";"Otorgadas"
"2909";"Aysén";"Perú";2023;3;"Definitiva";"Otorgadas"
"2910";"Aysén";"República Dominicana";2023;1;"Definitiva";"Otorgadas"
"2911";"Aysén";"Venezuela";2023;27;"Definitiva";"Otorgadas"
"2912";"Buin";"Argentina";2023;6;"Definitiva";"Otorgadas"
"2913";"Buin";"Bolivia";2023;28;"Definitiva";"Otorgadas"
"2914";"Buin";"Brasil";2023;3;"Definitiva";"Otorgadas"
"2915";"Buin";"China";2023;3;"Definitiva";"Otorgadas"
"2916";"Buin";"Colombia";2023;38;"Definitiva";"Otorgadas"
"2917";"Buin";"Cuba";2023;3;"Definitiva";"Otorgadas"
"2918";"Buin";"Ecuador";2023;26;"Definitiva";"Otorgadas"
"2919";"Buin";"Haití";2023;132;"Definitiva";"Otorgadas"
"2920";"Buin";"Iraq";2023;1;"Definitiva";"Otorgadas"
"2921";"Buin";"Italia";2023;2;"Definitiva";"Otorgadas"
"2922";"Buin";"Nepal";2023;1;"Definitiva";"Otorgadas"
"2923";"Buin";"Otro país";2023;1;"Definitiva";"Otorgadas"
"2924";"Buin";"Paraguay";2023;1;"Definitiva";"Otorgadas"
"2925";"Buin";"Perú";2023;13;"Definitiva";"Otorgadas"
"2926";"Buin";"República Dominicana";2023;4;"Definitiva";"Otorgadas"
"2927";"Buin";"Venezuela";2023;229;"Definitiva";"Otorgadas"
"2928";"Bulnes";"Argentina";2023;1;"Definitiva";"Otorgadas"
"2929";"Bulnes";"Colombia";2023;1;"Definitiva";"Otorgadas"
"2930";"Bulnes";"Cuba";2023;2;"Definitiva";"Otorgadas"
"2931";"Bulnes";"Haití";2023;12;"Definitiva";"Otorgadas"
"2932";"Bulnes";"México";2023;1;"Definitiva";"Otorgadas"
"2933";"Bulnes";"Venezuela";2023;4;"Definitiva";"Otorgadas"
"2934";"Cabildo";"Bolivia";2023;11;"Definitiva";"Otorgadas"
"2935";"Cabildo";"Colombia";2023;1;"Definitiva";"Otorgadas"
"2936";"Cabildo";"Ecuador";2023;2;"Definitiva";"Otorgadas"
"2937";"Cabildo";"Haití";2023;23;"Definitiva";"Otorgadas"
"2938";"Cabildo";"Otro país";2023;1;"Definitiva";"Otorgadas"
"2939";"Cabildo";"República Dominicana";2023;2;"Definitiva";"Otorgadas"
"2940";"Cabildo";"Venezuela";2023;8;"Definitiva";"Otorgadas"
"2941";"Cabo de Hornos";"Argentina";2023;1;"Definitiva";"Otorgadas"
"2942";"Cabo de Hornos";"Venezuela";2023;2;"Definitiva";"Otorgadas"
"2943";"Cabrero";"Bolivia";2023;1;"Definitiva";"Otorgadas"
"2944";"Cabrero";"China";2023;1;"Definitiva";"Otorgadas"
"2945";"Cabrero";"Colombia";2023;5;"Definitiva";"Otorgadas"
"2946";"Cabrero";"Haití";2023;5;"Definitiva";"Otorgadas"
"2947";"Cabrero";"Perú";2023;2;"Definitiva";"Otorgadas"
"2948";"Cabrero";"Venezuela";2023;24;"Definitiva";"Otorgadas"
"2949";"Calama";"Argentina";2023;16;"Definitiva";"Otorgadas"
"2950";"Calama";"Bolivia";2023;1735;"Definitiva";"Otorgadas"
"2951";"Calama";"Brasil";2023;3;"Definitiva";"Otorgadas"
"2952";"Calama";"Colombia";2023;289;"Definitiva";"Otorgadas"
"2953";"Calama";"Cuba";2023;3;"Definitiva";"Otorgadas"
"2954";"Calama";"Ecuador";2023;20;"Definitiva";"Otorgadas"
"2955";"Calama";"España";2023;5;"Definitiva";"Otorgadas"
"2956";"Calama";"Haití";2023;4;"Definitiva";"Otorgadas"
"2957";"Calama";"Honduras";2023;1;"Definitiva";"Otorgadas"
"2958";"Calama";"Marruecos";2023;2;"Definitiva";"Otorgadas"
"2959";"Calama";"México";2023;3;"Definitiva";"Otorgadas"
"2960";"Calama";"Nepal";2023;1;"Definitiva";"Otorgadas"
"2961";"Calama";"Otro país";2023;2;"Definitiva";"Otorgadas"
"2962";"Calama";"Paraguay";2023;22;"Definitiva";"Otorgadas"
"2963";"Calama";"Perú";2023;102;"Definitiva";"Otorgadas"
"2964";"Calama";"República Dominicana";2023;19;"Definitiva";"Otorgadas"
"2965";"Calama";"Venezuela";2023;311;"Definitiva";"Otorgadas"
"2966";"Calbuco";"Colombia";2023;3;"Definitiva";"Otorgadas"
"2967";"Calbuco";"Corea del Sur";2023;4;"Definitiva";"Otorgadas"
"2968";"Calbuco";"Haití";2023;10;"Definitiva";"Otorgadas"
"2969";"Calbuco";"Venezuela";2023;34;"Definitiva";"Otorgadas"
"2970";"Caldera";"Bolivia";2023;5;"Definitiva";"Otorgadas"
"2971";"Caldera";"China";2023;1;"Definitiva";"Otorgadas"
"2972";"Caldera";"Colombia";2023;10;"Definitiva";"Otorgadas"
"2973";"Caldera";"Cuba";2023;4;"Definitiva";"Otorgadas"
"2974";"Caldera";"Ecuador";2023;2;"Definitiva";"Otorgadas"
"2975";"Caldera";"España";2023;2;"Definitiva";"Otorgadas"
"2976";"Caldera";"Haití";2023;3;"Definitiva";"Otorgadas"
"2977";"Caldera";"Nicaragua";2023;1;"Definitiva";"Otorgadas"
"2978";"Caldera";"Perú";2023;11;"Definitiva";"Otorgadas"
"2979";"Caldera";"República Dominicana";2023;1;"Definitiva";"Otorgadas"
"2980";"Caldera";"Venezuela";2023;39;"Definitiva";"Otorgadas"
"2981";"Calera";"Argentina";2023;1;"Definitiva";"Otorgadas"
"2982";"Calera";"Bolivia";2023;6;"Definitiva";"Otorgadas"
"2983";"Calera";"China";2023;6;"Definitiva";"Otorgadas"
"2984";"Calera";"Colombia";2023;17;"Definitiva";"Otorgadas"
"2985";"Calera";"Ecuador";2023;7;"Definitiva";"Otorgadas"
"2986";"Calera";"Estados Unidos";2023;1;"Definitiva";"Otorgadas"
"2987";"Calera";"Haití";2023;76;"Definitiva";"Otorgadas"
"2988";"Calera";"Paraguay";2023;1;"Definitiva";"Otorgadas"
"2989";"Calera";"Perú";2023;3;"Definitiva";"Otorgadas"
"2990";"Calera";"Venezuela";2023;119;"Definitiva";"Otorgadas"
"2991";"Calera de Tango";"Argentina";2023;1;"Definitiva";"Otorgadas"
"2992";"Calera de Tango";"Bolivia";2023;2;"Definitiva";"Otorgadas"
"2993";"Calera de Tango";"Colombia";2023;8;"Definitiva";"Otorgadas"
"2994";"Calera de Tango";"Cuba";2023;1;"Definitiva";"Otorgadas"
"2995";"Calera de Tango";"Haití";2023;33;"Definitiva";"Otorgadas"
"2996";"Calera de Tango";"Honduras";2023;1;"Definitiva";"Otorgadas"
"2997";"Calera de Tango";"México";2023;1;"Definitiva";"Otorgadas"
"2998";"Calera de Tango";"Perú";2023;2;"Definitiva";"Otorgadas"
"2999";"Calera de Tango";"Venezuela";2023;19;"Definitiva";"Otorgadas"
"3000";"Calle Larga";"Argentina";2023;4;"Definitiva";"Otorgadas"
"3001";"Calle Larga";"Bolivia";2023;2;"Definitiva";"Otorgadas"
"3002";"Calle Larga";"Brasil";2023;2;"Definitiva";"Otorgadas"
"3003";"Calle Larga";"Cuba";2023;1;"Definitiva";"Otorgadas"
"3004";"Calle Larga";"Haití";2023;3;"Definitiva";"Otorgadas"
"3005";"Calle Larga";"Venezuela";2023;10;"Definitiva";"Otorgadas"
"3006";"Camiña";"Bolivia";2023;7;"Definitiva";"Otorgadas"
"3007";"Camiña";"Guatemala";2023;1;"Definitiva";"Otorgadas"
"3008";"Canela";"Colombia";2023;2;"Definitiva";"Otorgadas"
"3009";"Canela";"Haití";2023;1;"Definitiva";"Otorgadas"
"3010";"Canela";"República Dominicana";2023;2;"Definitiva";"Otorgadas"
"3011";"Canela";"Venezuela";2023;1;"Definitiva";"Otorgadas"
"3012";"Carahue";"Bolivia";2023;1;"Definitiva";"Otorgadas"
"3013";"Carahue";"Cuba";2023;2;"Definitiva";"Otorgadas"
"3014";"Carahue";"Ecuador";2023;1;"Definitiva";"Otorgadas"
"3015";"Carahue";"Venezuela";2023;1;"Definitiva";"Otorgadas"
"3016";"Cartagena";"Australia";2023;1;"Definitiva";"Otorgadas"
"3017";"Cartagena";"Bolivia";2023;1;"Definitiva";"Otorgadas"
"3018";"Cartagena";"Brasil";2023;1;"Definitiva";"Otorgadas"
"3019";"Cartagena";"Colombia";2023;3;"Definitiva";"Otorgadas"
"3020";"Cartagena";"Ecuador";2023;1;"Definitiva";"Otorgadas"
"3021";"Cartagena";"Haití";2023;9;"Definitiva";"Otorgadas"
"3022";"Cartagena";"República Dominicana";2023;1;"Definitiva";"Otorgadas"
"3023";"Cartagena";"Venezuela";2023;44;"Definitiva";"Otorgadas"
"3024";"Casablanca";"Argentina";2023;2;"Definitiva";"Otorgadas"
"3025";"Casablanca";"Bolivia";2023;5;"Definitiva";"Otorgadas"
"3026";"Casablanca";"Brasil";2023;1;"Definitiva";"Otorgadas"
"3027";"Casablanca";"China";2023;1;"Definitiva";"Otorgadas"
"3028";"Casablanca";"Colombia";2023;4;"Definitiva";"Otorgadas"
"3029";"Casablanca";"Cuba";2023;3;"Definitiva";"Otorgadas"
"3030";"Casablanca";"Ecuador";2023;1;"Definitiva";"Otorgadas"
"3031";"Casablanca";"España";2023;1;"Definitiva";"Otorgadas"
"3032";"Casablanca";"Haití";2023;17;"Definitiva";"Otorgadas"
"3033";"Casablanca";"Nicaragua";2023;1;"Definitiva";"Otorgadas"
"3034";"Casablanca";"Perú";2023;1;"Definitiva";"Otorgadas"
"3035";"Casablanca";"Portugal";2023;1;"Definitiva";"Otorgadas"
"3036";"Casablanca";"Uruguay";2023;1;"Definitiva";"Otorgadas"
"3037";"Casablanca";"Venezuela";2023;66;"Definitiva";"Otorgadas"
"3038";"Castro";"Alemania";2023;1;"Definitiva";"Otorgadas"
"3039";"Castro";"Argentina";2023;3;"Definitiva";"Otorgadas"
"3040";"Castro";"Bolivia";2023;9;"Definitiva";"Otorgadas"
"3041";"Castro";"Brasil";2023;1;"Definitiva";"Otorgadas"
"3042";"Castro";"China";2023;2;"Definitiva";"Otorgadas"
"3043";"Castro";"Colombia";2023;21;"Definitiva";"Otorgadas"
"3044";"Castro";"Cuba";2023;2;"Definitiva";"Otorgadas"
"3045";"Castro";"Ecuador";2023;15;"Definitiva";"Otorgadas"
"3046";"Castro";"España";2023;1;"Definitiva";"Otorgadas"
"3047";"Castro";"Francia";2023;2;"Definitiva";"Otorgadas"
"3048";"Castro";"Haití";2023;20;"Definitiva";"Otorgadas"
"3049";"Castro";"Honduras";2023;1;"Definitiva";"Otorgadas"
"3050";"Castro";"Paraguay";2023;1;"Definitiva";"Otorgadas"
"3051";"Castro";"Perú";2023;2;"Definitiva";"Otorgadas"
"3052";"Castro";"República Dominicana";2023;11;"Definitiva";"Otorgadas"
"3053";"Castro";"Uruguay";2023;2;"Definitiva";"Otorgadas"
"3054";"Castro";"Venezuela";2023;132;"Definitiva";"Otorgadas"
"3055";"Catemu";"Bolivia";2023;4;"Definitiva";"Otorgadas"
"3056";"Catemu";"Ecuador";2023;4;"Definitiva";"Otorgadas"
"3057";"Catemu";"Haití";2023;27;"Definitiva";"Otorgadas"
"3058";"Catemu";"Venezuela";2023;4;"Definitiva";"Otorgadas"
"3059";"Cauquenes";"Bolivia";2023;4;"Definitiva";"Otorgadas"
"3060";"Cauquenes";"China";2023;2;"Definitiva";"Otorgadas"
"3061";"Cauquenes";"Colombia";2023;7;"Definitiva";"Otorgadas"
"3062";"Cauquenes";"Ecuador";2023;1;"Definitiva";"Otorgadas"
"3063";"Cauquenes";"Haití";2023;13;"Definitiva";"Otorgadas"
"3064";"Cauquenes";"Portugal";2023;1;"Definitiva";"Otorgadas"
"3065";"Cauquenes";"República Dominicana";2023;1;"Definitiva";"Otorgadas"
"3066";"Cauquenes";"Venezuela";2023;18;"Definitiva";"Otorgadas"
"3067";"Cañete";"Argentina";2023;1;"Definitiva";"Otorgadas"
"3068";"Cañete";"China";2023;1;"Definitiva";"Otorgadas"
"3069";"Cañete";"Colombia";2023;10;"Definitiva";"Otorgadas"
"3070";"Cañete";"Ecuador";2023;3;"Definitiva";"Otorgadas"
"3071";"Cañete";"España";2023;1;"Definitiva";"Otorgadas"
"3072";"Cañete";"Perú";2023;1;"Definitiva";"Otorgadas"
"3073";"Cañete";"República Dominicana";2023;2;"Definitiva";"Otorgadas"
"3074";"Cañete";"Venezuela";2023;8;"Definitiva";"Otorgadas"
"3075";"Cerrillos";"Argentina";2023;3;"Definitiva";"Otorgadas"
"3076";"Cerrillos";"Bolivia";2023;5;"Definitiva";"Otorgadas"
"3077";"Cerrillos";"Brasil";2023;1;"Definitiva";"Otorgadas"
"3078";"Cerrillos";"China";2023;5;"Definitiva";"Otorgadas"
"3079";"Cerrillos";"Colombia";2023;95;"Definitiva";"Otorgadas"
"3080";"Cerrillos";"Cuba";2023;4;"Definitiva";"Otorgadas"
"3081";"Cerrillos";"Ecuador";2023;13;"Definitiva";"Otorgadas"
"3082";"Cerrillos";"España";2023;2;"Definitiva";"Otorgadas"
"3083";"Cerrillos";"Haití";2023;122;"Definitiva";"Otorgadas"
"3084";"Cerrillos";"Italia";2023;1;"Definitiva";"Otorgadas"
"3085";"Cerrillos";"México";2023;2;"Definitiva";"Otorgadas"
"3086";"Cerrillos";"Perú";2023;53;"Definitiva";"Otorgadas"
"3087";"Cerrillos";"Portugal";2023;1;"Definitiva";"Otorgadas"
"3088";"Cerrillos";"República Dominicana";2023;8;"Definitiva";"Otorgadas"
"3089";"Cerrillos";"Siria";2023;1;"Definitiva";"Otorgadas"
"3090";"Cerrillos";"Venezuela";2023;166;"Definitiva";"Otorgadas"
"3091";"Cerro Navia";"Argentina";2023;1;"Definitiva";"Otorgadas"
"3092";"Cerro Navia";"Bolivia";2023;8;"Definitiva";"Otorgadas"
"3093";"Cerro Navia";"Brasil";2023;3;"Definitiva";"Otorgadas"
"3094";"Cerro Navia";"China";2023;2;"Definitiva";"Otorgadas"
"3095";"Cerro Navia";"Colombia";2023;79;"Definitiva";"Otorgadas"
"3096";"Cerro Navia";"Cuba";2023;4;"Definitiva";"Otorgadas"
"3097";"Cerro Navia";"Ecuador";2023;30;"Definitiva";"Otorgadas"
"3098";"Cerro Navia";"Haití";2023;284;"Definitiva";"Otorgadas"
"3099";"Cerro Navia";"México";2023;1;"Definitiva";"Otorgadas"
"3100";"Cerro Navia";"Otro país";2023;3;"Definitiva";"Otorgadas"
"3101";"Cerro Navia";"Paraguay";2023;1;"Definitiva";"Otorgadas"
"3102";"Cerro Navia";"Perú";2023;131;"Definitiva";"Otorgadas"
"3103";"Cerro Navia";"República Dominicana";2023;26;"Definitiva";"Otorgadas"
"3104";"Cerro Navia";"Siria";2023;2;"Definitiva";"Otorgadas"
"3105";"Cerro Navia";"Venezuela";2023;173;"Definitiva";"Otorgadas"
"3106";"Chaitén";"Colombia";2023;3;"Definitiva";"Otorgadas"
"3107";"Chaitén";"Venezuela";2023;3;"Definitiva";"Otorgadas"
"3108";"Chanco";"España";2023;1;"Definitiva";"Otorgadas"
"3109";"Chanco";"Haití";2023;24;"Definitiva";"Otorgadas"
"3110";"Chanco";"Perú";2023;1;"Definitiva";"Otorgadas"
"3111";"Chanco";"Venezuela";2023;6;"Definitiva";"Otorgadas"
"3112";"Chañaral";"Bolivia";2023;6;"Definitiva";"Otorgadas"
"3113";"Chañaral";"Colombia";2023;6;"Definitiva";"Otorgadas"
"3114";"Chañaral";"Ecuador";2023;1;"Definitiva";"Otorgadas"
"3115";"Chañaral";"Perú";2023;6;"Definitiva";"Otorgadas"
"3116";"Chañaral";"Venezuela";2023;6;"Definitiva";"Otorgadas"
"3117";"Chiguayante";"Bolivia";2023;1;"Definitiva";"Otorgadas"
"3118";"Chiguayante";"Brasil";2023;5;"Definitiva";"Otorgadas"
"3119";"Chiguayante";"Colombia";2023;9;"Definitiva";"Otorgadas"
"3120";"Chiguayante";"Cuba";2023;2;"Definitiva";"Otorgadas"
"3121";"Chiguayante";"Ecuador";2023;2;"Definitiva";"Otorgadas"
"3122";"Chiguayante";"El Salvador";2023;1;"Definitiva";"Otorgadas"
"3123";"Chiguayante";"España";2023;1;"Definitiva";"Otorgadas"
"3124";"Chiguayante";"Haití";2023;7;"Definitiva";"Otorgadas"
"3125";"Chiguayante";"Perú";2023;3;"Definitiva";"Otorgadas"
"3126";"Chiguayante";"Turquía";2023;1;"Definitiva";"Otorgadas"
"3127";"Chiguayante";"Venezuela";2023;82;"Definitiva";"Otorgadas"
"3128";"Chile Chico";"Argentina";2023;3;"Definitiva";"Otorgadas"
"3129";"Chile Chico";"Colombia";2023;2;"Definitiva";"Otorgadas"
"3130";"Chile Chico";"Estados Unidos";2023;1;"Definitiva";"Otorgadas"
