"";"pais";"año";"region";"comuna";"estimacion"
"1182";"COLOMBIA";"2021";"COQUIMBO";"COQUIMBO";2342
"1183";"COLOMBIA";"2021";"COQUIMBO";"LA SERENA";2377
"1184";"COLOMBIA";"2021";"LA ARAUCANÍA";"TEMUCO";848
"1185";"COLOMBIA";"2021";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";1959
"1186";"COLOMBIA";"2021";"LOS LAGOS";"PUERTO MONTT";1247
"1187";"COLOMBIA";"2021";"MAULE";"CURICÓ";773
"1188";"COLOMBIA";"2021";"MAULE";"TALCA";993
"1189";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";1266
"1190";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"COLINA";2016
"1191";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";1627
"1192";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";4645
"1193";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";7916
"1194";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";1319
"1195";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";3381
"1196";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"LAS CONDES";3385
"1197";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";1037
"1198";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"LO PRADO";1967
"1199";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"MACUL";1640
"1200";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"MAIPÚ";3103
"1201";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"MELIPILLA";652
"1202";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";2183
"1203";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";1716
"1204";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";2241
"1205";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";2384
"1206";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"QUILICURA";1856
"1207";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";4074
"1208";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"RECOLETA";2596
"1209";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";1048
"1210";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";1557
"1211";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";2584
"1212";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"SANTIAGO";27810
"1213";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"VITACURA";718
"1214";"COLOMBIA";"2021";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";2889
"1215";"COLOMBIA";"2021";"TARAPACÁ";"ALTO HOSPICIO";1553
"1216";"COLOMBIA";"2021";"TARAPACÁ";"IQUIQUE";3744
"1217";"COLOMBIA";"2021";"VALPARAÍSO";"VALPARAÍSO";1189
"1218";"COLOMBIA";"2021";"VALPARAÍSO";"VIÑA DEL MAR";1682
"1219";"COLOMBIA";"2022";"ANTOFAGASTA";"ANTOFAGASTA";26590
"1220";"COLOMBIA";"2022";"ANTOFAGASTA";"CALAMA";4417
"1221";"COLOMBIA";"2022";"ARICA Y PARINACOTA";"ARICA";1653
"1222";"COLOMBIA";"2022";"ATACAMA";"COPIAPÓ";2939
"1223";"COLOMBIA";"2022";"BIOBÍO";"CONCEPCIÓN";1233
"1224";"COLOMBIA";"2022";"COQUIMBO";"COQUIMBO";2503
"1225";"COLOMBIA";"2022";"COQUIMBO";"LA SERENA";2531
"1226";"COLOMBIA";"2022";"LA ARAUCANÍA";"TEMUCO";917
"1227";"COLOMBIA";"2022";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";2153
"1228";"COLOMBIA";"2022";"LOS LAGOS";"PUERTO MONTT";1336
"1229";"COLOMBIA";"2022";"MAULE";"CURICÓ";813
"1230";"COLOMBIA";"2022";"MAULE";"TALCA";1060
"1231";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";1320
"1232";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"COLINA";2154
"1233";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";1710
"1234";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";5154
"1235";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";8341
"1236";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";1468
"1237";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";3554
"1238";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"LAS CONDES";3396
"1239";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";1071
"1240";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"LO PRADO";2094
"1241";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"MACUL";1715
"1242";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"MAIPÚ";3265
"1243";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"MELIPILLA";674
"1244";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";2314
"1245";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";1742
"1246";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";2359
"1247";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";2591
"1248";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"QUILICURA";1969
"1249";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";4351
"1250";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"RECOLETA";2692
"1251";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";1074
"1252";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";1706
"1253";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";2908
"1254";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"SANTIAGO";28715
"1255";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"VITACURA";727
"1256";"COLOMBIA";"2022";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";3017
"1257";"COLOMBIA";"2022";"TARAPACÁ";"ALTO HOSPICIO";1623
"1258";"COLOMBIA";"2022";"TARAPACÁ";"IQUIQUE";3851
"1259";"COLOMBIA";"2022";"VALPARAÍSO";"VALPARAÍSO";1316
"1260";"COLOMBIA";"2022";"VALPARAÍSO";"VIÑA DEL MAR";1754
"1261";"CUBA";"2018";"ANTOFAGASTA";"ANTOFAGASTA";306
"1262";"CUBA";"2018";"ANTOFAGASTA";"CALAMA";79
"1263";"CUBA";"2018";"ARICA Y PARINACOTA";"ARICA";590
"1264";"CUBA";"2018";"ATACAMA";"COPIAPÓ";248
"1265";"CUBA";"2018";"BIOBÍO";"CONCEPCIÓN";180
"1266";"CUBA";"2018";"COQUIMBO";"COQUIMBO";60
"1267";"CUBA";"2018";"COQUIMBO";"LA SERENA";124
"1268";"CUBA";"2018";"LA ARAUCANÍA";"TEMUCO";154
"1269";"CUBA";"2018";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";356
"1270";"CUBA";"2018";"LOS LAGOS";"PUERTO MONTT";59
"1271";"CUBA";"2018";"MAULE";"CURICÓ";88
"1272";"CUBA";"2018";"MAULE";"TALCA";274
"1273";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";34
"1274";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"COLINA";176
"1275";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";25
"1276";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";274
"1277";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";244
"1278";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";94
"1279";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";383
"1280";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"LAS CONDES";457
"1281";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";43
"1282";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"LO PRADO";46
"1283";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"MACUL";200
"1284";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"MAIPÚ";221
"1285";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"MELIPILLA";147
"1286";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";205
"1287";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";476
"1288";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";155
"1289";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";265
"1290";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"QUILICURA";129
"1291";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";130
"1292";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"RECOLETA";94
"1293";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";71
"1294";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";52
"1295";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";273
"1296";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"SANTIAGO";2090
"1297";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"VITACURA";61
"1298";"CUBA";"2018";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";703
"1299";"CUBA";"2018";"TARAPACÁ";"ALTO HOSPICIO";194
"1300";"CUBA";"2018";"TARAPACÁ";"IQUIQUE";1624
"1301";"CUBA";"2018";"VALPARAÍSO";"VALPARAÍSO";277
"1302";"CUBA";"2018";"VALPARAÍSO";"VIÑA DEL MAR";204
"1303";"CUBA";"2019";"ANTOFAGASTA";"ANTOFAGASTA";309
"1304";"CUBA";"2019";"ANTOFAGASTA";"CALAMA";93
"1305";"CUBA";"2019";"ARICA Y PARINACOTA";"ARICA";617
"1306";"CUBA";"2019";"ATACAMA";"COPIAPÓ";330
"1307";"CUBA";"2019";"BIOBÍO";"CONCEPCIÓN";209
"1308";"CUBA";"2019";"COQUIMBO";"COQUIMBO";68
"1309";"CUBA";"2019";"COQUIMBO";"LA SERENA";141
"1310";"CUBA";"2019";"LA ARAUCANÍA";"TEMUCO";199
"1311";"CUBA";"2019";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";402
"1312";"CUBA";"2019";"LOS LAGOS";"PUERTO MONTT";81
"1313";"CUBA";"2019";"MAULE";"CURICÓ";115
"1314";"CUBA";"2019";"MAULE";"TALCA";308
"1315";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";29
"1316";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"COLINA";189
"1317";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";25
"1318";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";310
"1319";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";257
"1320";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";99
"1321";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";432
"1322";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"LAS CONDES";472
"1323";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";45
"1324";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"LO PRADO";46
"1325";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"MACUL";237
"1326";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"MAIPÚ";236
"1327";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"MELIPILLA";166
"1328";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";211
"1329";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";500
"1330";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";165
"1331";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";291
"1332";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"QUILICURA";142
"1333";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";155
"1334";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"RECOLETA";104
"1335";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";76
"1336";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";66
"1337";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";315
"1338";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"SANTIAGO";2185
"1339";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"VITACURA";59
"1340";"CUBA";"2019";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";752
"1341";"CUBA";"2019";"TARAPACÁ";"ALTO HOSPICIO";212
"1342";"CUBA";"2019";"TARAPACÁ";"IQUIQUE";1628
"1343";"CUBA";"2019";"VALPARAÍSO";"VALPARAÍSO";309
"1344";"CUBA";"2019";"VALPARAÍSO";"VIÑA DEL MAR";223
"1345";"CUBA";"2020";"ANTOFAGASTA";"ANTOFAGASTA";360
"1346";"CUBA";"2020";"ANTOFAGASTA";"CALAMA";110
"1347";"CUBA";"2020";"ARICA Y PARINACOTA";"ARICA";679
"1348";"CUBA";"2020";"ATACAMA";"COPIAPÓ";385
"1349";"CUBA";"2020";"BIOBÍO";"CONCEPCIÓN";230
"1350";"CUBA";"2020";"COQUIMBO";"COQUIMBO";74
"1351";"CUBA";"2020";"COQUIMBO";"LA SERENA";146
"1352";"CUBA";"2020";"LA ARAUCANÍA";"TEMUCO";211
"1353";"CUBA";"2020";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";509
"1354";"CUBA";"2020";"LOS LAGOS";"PUERTO MONTT";97
"1355";"CUBA";"2020";"MAULE";"CURICÓ";134
"1356";"CUBA";"2020";"MAULE";"TALCA";341
"1357";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";40
"1358";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"COLINA";218
"1359";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";32
"1360";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";326
"1361";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";257
"1362";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";126
"1363";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";485
"1364";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"LAS CONDES";485
"1365";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";54
"1366";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"LO PRADO";52
"1367";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"MACUL";272
"1368";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"MAIPÚ";261
"1369";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"MELIPILLA";177
"1370";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";229
"1371";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";512
"1372";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";180
"1373";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";313
"1374";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"QUILICURA";160
"1375";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";166
"1376";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"RECOLETA";134
"1377";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";81
"1378";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";76
"1379";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";377
"1380";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"SANTIAGO";2396
"1381";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"VITACURA";61
"1382";"CUBA";"2020";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";785
"1383";"CUBA";"2020";"TARAPACÁ";"ALTO HOSPICIO";304
"1384";"CUBA";"2020";"TARAPACÁ";"IQUIQUE";1761
"1385";"CUBA";"2020";"VALPARAÍSO";"VALPARAÍSO";323
"1386";"CUBA";"2020";"VALPARAÍSO";"VIÑA DEL MAR";246
"1387";"CUBA";"2021";"ANTOFAGASTA";"ANTOFAGASTA";367
"1388";"CUBA";"2021";"ANTOFAGASTA";"CALAMA";111
"1389";"CUBA";"2021";"ARICA Y PARINACOTA";"ARICA";669
"1390";"CUBA";"2021";"ATACAMA";"COPIAPÓ";375
"1391";"CUBA";"2021";"BIOBÍO";"CONCEPCIÓN";230
"1392";"CUBA";"2021";"COQUIMBO";"COQUIMBO";77
"1393";"CUBA";"2021";"COQUIMBO";"LA SERENA";152
"1394";"CUBA";"2021";"LA ARAUCANÍA";"TEMUCO";222
"1395";"CUBA";"2021";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";536
"1396";"CUBA";"2021";"LOS LAGOS";"PUERTO MONTT";94
"1397";"CUBA";"2021";"MAULE";"CURICÓ";143
"1398";"CUBA";"2021";"MAULE";"TALCA";351
"1399";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";41
"1400";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"COLINA";228
"1401";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";38
"1402";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";357
"1403";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";259
"1404";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";113
"1405";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";489
"1406";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"LAS CONDES";488
"1407";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";54
"1408";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"LO PRADO";53
"1409";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"MACUL";280
"1410";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"MAIPÚ";266
"1411";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"MELIPILLA";180
"1412";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";241
"1413";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";504
"1414";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";175
"1415";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";305
"1416";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"QUILICURA";160
"1417";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";171
"1418";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"RECOLETA";136
"1419";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";87
"1420";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";67
"1421";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";383
"1422";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"SANTIAGO";2375
"1423";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"VITACURA";61
"1424";"CUBA";"2021";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";804
"1425";"CUBA";"2021";"TARAPACÁ";"ALTO HOSPICIO";341
"1426";"CUBA";"2021";"TARAPACÁ";"IQUIQUE";1762
"1427";"CUBA";"2021";"VALPARAÍSO";"VALPARAÍSO";313
"1428";"CUBA";"2021";"VALPARAÍSO";"VIÑA DEL MAR";268
"1429";"CUBA";"2022";"ANTOFAGASTA";"ANTOFAGASTA";354
"1430";"CUBA";"2022";"ANTOFAGASTA";"CALAMA";100
"1431";"CUBA";"2022";"ARICA Y PARINACOTA";"ARICA";638
"1432";"CUBA";"2022";"ATACAMA";"COPIAPÓ";350
"1433";"CUBA";"2022";"BIOBÍO";"CONCEPCIÓN";219
"1434";"CUBA";"2022";"COQUIMBO";"COQUIMBO";76
"1435";"CUBA";"2022";"COQUIMBO";"LA SERENA";154
"1436";"CUBA";"2022";"LA ARAUCANÍA";"TEMUCO";214
"1437";"CUBA";"2022";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";519
"1438";"CUBA";"2022";"LOS LAGOS";"PUERTO MONTT";97
"1439";"CUBA";"2022";"MAULE";"CURICÓ";150
"1440";"CUBA";"2022";"MAULE";"TALCA";341
"1441";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";33
"1442";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"COLINA";221
"1443";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";44
"1444";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";335
"1445";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";244
"1446";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";101
"1447";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";469
"1448";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"LAS CONDES";477
"1449";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";49
"1450";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"LO PRADO";50
"1451";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"MACUL";253
"1452";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"MAIPÚ";255
"1453";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"MELIPILLA";165
"1454";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";241
"1455";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";503
"1456";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";175
"1457";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";304
"1458";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"QUILICURA";151
"1459";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";165
"1460";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"RECOLETA";134
"1461";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";81
"1462";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";63
"1463";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";358
"1464";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"SANTIAGO";2262
"1465";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"VITACURA";58
"1466";"CUBA";"2022";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";781
"1467";"CUBA";"2022";"TARAPACÁ";"ALTO HOSPICIO";341
"1468";"CUBA";"2022";"TARAPACÁ";"IQUIQUE";1657
"1469";"CUBA";"2022";"VALPARAÍSO";"VALPARAÍSO";305
"1470";"CUBA";"2022";"VALPARAÍSO";"VIÑA DEL MAR";256
"1471";"ECUADOR";"2018";"ANTOFAGASTA";"ANTOFAGASTA";1585
"1472";"ECUADOR";"2018";"ANTOFAGASTA";"CALAMA";343
"1473";"ECUADOR";"2018";"ARICA Y PARINACOTA";"ARICA";435
"1474";"ECUADOR";"2018";"ATACAMA";"COPIAPÓ";529
"1475";"ECUADOR";"2018";"BIOBÍO";"CONCEPCIÓN";289
"1476";"ECUADOR";"2018";"COQUIMBO";"COQUIMBO";472
"1477";"ECUADOR";"2018";"COQUIMBO";"LA SERENA";259
"1478";"ECUADOR";"2018";"LA ARAUCANÍA";"TEMUCO";271
"1479";"ECUADOR";"2018";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";457
"1480";"ECUADOR";"2018";"LOS LAGOS";"PUERTO MONTT";247
"1481";"ECUADOR";"2018";"MAULE";"CURICÓ";255
"1482";"ECUADOR";"2018";"MAULE";"TALCA";267
"1483";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";300
"1484";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"COLINA";621
"1485";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";321
"1486";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";784
"1487";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";1343
"1488";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";290
"1489";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";1014
"1490";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"LAS CONDES";928
"1491";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";240
"1492";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"LO PRADO";302
"1493";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"MACUL";308
"1494";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"MAIPÚ";1460
"1495";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"MELIPILLA";151
"1496";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";545
"1497";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";530
"1498";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";513
"1499";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";1152
"1500";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"QUILICURA";447
"1501";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";645
"1502";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"RECOLETA";980
"1503";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";532
"1504";"ECUADOR";"2018";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";319
