"";"pais";"año";"estimacion";"cut_comuna";"comuna";"cut_region";"region"
"324";"ARGENTINA";"2020";833;13125;"Quilicura";13;"Metropolitana de Santiago"
"325";"ARGENTINA";"2020";450;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"326";"ARGENTINA";"2020";642;13127;"Recoleta";13;"Metropolitana de Santiago"
"327";"ARGENTINA";"2020";1056;13401;"San Bernardo";13;"Metropolitana de Santiago"
"328";"ARGENTINA";"2020";445;13129;"San Joaquín";13;"Metropolitana de Santiago"
"329";"ARGENTINA";"2020";542;13130;"San Miguel";13;"Metropolitana de Santiago"
"330";"ARGENTINA";"2020";3235;13101;"Santiago";13;"Metropolitana de Santiago"
"331";"ARGENTINA";"2020";1379;13132;"Vitacura";13;"Metropolitana de Santiago"
"332";"ARGENTINA";"2020";1867;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"333";"ARGENTINA";"2020";308;1107;"Alto Hospicio";1;"Tarapacá"
"334";"ARGENTINA";"2020";783;1101;"Iquique";1;"Tarapacá"
"335";"ARGENTINA";"2020";1375;5101;"Valparaíso";5;"Valparaíso"
"336";"ARGENTINA";"2020";2263;5109;"Viña del Mar";5;"Valparaíso"
"337";"ARGENTINA";"2021";1462;2101;"Antofagasta";2;"Antofagasta"
"338";"ARGENTINA";"2021";702;2201;"Calama";2;"Antofagasta"
"339";"ARGENTINA";"2021";385;15101;"Arica";15;"Arica y Parinacota"
"340";"ARGENTINA";"2021";408;3101;"Copiapó";3;"Atacama"
"341";"ARGENTINA";"2021";627;8101;"Concepción";8;"Biobío"
"342";"ARGENTINA";"2021";836;4102;"Coquimbo";4;"Coquimbo"
"343";"ARGENTINA";"2021";792;4101;"La Serena";4;"Coquimbo"
"344";"ARGENTINA";"2021";2043;9101;"Temuco";9;"La Araucanía"
"345";"ARGENTINA";"2021";711;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"346";"ARGENTINA";"2021";1690;10101;"Puerto Montt";10;"Los Lagos"
"347";"ARGENTINA";"2021";422;7301;"Curicó";7;"Maule"
"348";"ARGENTINA";"2021";573;7101;"Talca";7;"Maule"
"349";"ARGENTINA";"2021";464;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"350";"ARGENTINA";"2021";1419;13301;"Colina";13;"Metropolitana de Santiago"
"351";"ARGENTINA";"2021";404;13104;"Conchalí";13;"Metropolitana de Santiago"
"352";"ARGENTINA";"2021";555;13106;"Estación Central";13;"Metropolitana de Santiago"
"353";"ARGENTINA";"2021";430;13108;"Independencia";13;"Metropolitana de Santiago"
"354";"ARGENTINA";"2021";447;13109;"La Cisterna";13;"Metropolitana de Santiago"
"355";"ARGENTINA";"2021";1453;13110;"La Florida";13;"Metropolitana de Santiago"
"356";"ARGENTINA";"2021";5435;13114;"Las Condes";13;"Metropolitana de Santiago"
"357";"ARGENTINA";"2021";1681;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"358";"ARGENTINA";"2021";249;13117;"Lo Prado";13;"Metropolitana de Santiago"
"359";"ARGENTINA";"2021";517;13118;"Macul";13;"Metropolitana de Santiago"
"360";"ARGENTINA";"2021";1832;13119;"Maipú";13;"Metropolitana de Santiago"
"361";"ARGENTINA";"2021";348;13501;"Melipilla";13;"Metropolitana de Santiago"
"362";"ARGENTINA";"2021";985;13122;"Peñalolén";13;"Metropolitana de Santiago"
"363";"ARGENTINA";"2021";2079;13123;"Providencia";13;"Metropolitana de Santiago"
"364";"ARGENTINA";"2021";811;13124;"Pudahuel";13;"Metropolitana de Santiago"
"365";"ARGENTINA";"2021";2031;13201;"Puente Alto";13;"Metropolitana de Santiago"
"366";"ARGENTINA";"2021";869;13125;"Quilicura";13;"Metropolitana de Santiago"
"367";"ARGENTINA";"2021";456;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"368";"ARGENTINA";"2021";652;13127;"Recoleta";13;"Metropolitana de Santiago"
"369";"ARGENTINA";"2021";1065;13401;"San Bernardo";13;"Metropolitana de Santiago"
"370";"ARGENTINA";"2021";442;13129;"San Joaquín";13;"Metropolitana de Santiago"
"371";"ARGENTINA";"2021";541;13130;"San Miguel";13;"Metropolitana de Santiago"
"372";"ARGENTINA";"2021";3348;13101;"Santiago";13;"Metropolitana de Santiago"
"373";"ARGENTINA";"2021";1384;13132;"Vitacura";13;"Metropolitana de Santiago"
"374";"ARGENTINA";"2021";1894;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"375";"ARGENTINA";"2021";319;1107;"Alto Hospicio";1;"Tarapacá"
"376";"ARGENTINA";"2021";787;1101;"Iquique";1;"Tarapacá"
"377";"ARGENTINA";"2021";1382;5101;"Valparaíso";5;"Valparaíso"
"378";"ARGENTINA";"2021";2298;5109;"Viña del Mar";5;"Valparaíso"
"379";"ARGENTINA";"2022";1480;2101;"Antofagasta";2;"Antofagasta"
"380";"ARGENTINA";"2022";716;2201;"Calama";2;"Antofagasta"
"381";"ARGENTINA";"2022";386;15101;"Arica";15;"Arica y Parinacota"
"382";"ARGENTINA";"2022";422;3101;"Copiapó";3;"Atacama"
"383";"ARGENTINA";"2022";629;8101;"Concepción";8;"Biobío"
"384";"ARGENTINA";"2022";853;4102;"Coquimbo";4;"Coquimbo"
"385";"ARGENTINA";"2022";796;4101;"La Serena";4;"Coquimbo"
"386";"ARGENTINA";"2022";2017;9101;"Temuco";9;"La Araucanía"
"387";"ARGENTINA";"2022";740;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"388";"ARGENTINA";"2022";1709;10101;"Puerto Montt";10;"Los Lagos"
"389";"ARGENTINA";"2022";428;7301;"Curicó";7;"Maule"
"390";"ARGENTINA";"2022";557;7101;"Talca";7;"Maule"
"391";"ARGENTINA";"2022";466;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"392";"ARGENTINA";"2022";1461;13301;"Colina";13;"Metropolitana de Santiago"
"393";"ARGENTINA";"2022";411;13104;"Conchalí";13;"Metropolitana de Santiago"
"394";"ARGENTINA";"2022";558;13106;"Estación Central";13;"Metropolitana de Santiago"
"395";"ARGENTINA";"2022";439;13108;"Independencia";13;"Metropolitana de Santiago"
"396";"ARGENTINA";"2022";454;13109;"La Cisterna";13;"Metropolitana de Santiago"
"397";"ARGENTINA";"2022";1458;13110;"La Florida";13;"Metropolitana de Santiago"
"398";"ARGENTINA";"2022";5551;13114;"Las Condes";13;"Metropolitana de Santiago"
"399";"ARGENTINA";"2022";1752;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"400";"ARGENTINA";"2022";258;13117;"Lo Prado";13;"Metropolitana de Santiago"
"401";"ARGENTINA";"2022";518;13118;"Macul";13;"Metropolitana de Santiago"
"402";"ARGENTINA";"2022";1860;13119;"Maipú";13;"Metropolitana de Santiago"
"403";"ARGENTINA";"2022";386;13501;"Melipilla";13;"Metropolitana de Santiago"
"404";"ARGENTINA";"2022";993;13122;"Peñalolén";13;"Metropolitana de Santiago"
"405";"ARGENTINA";"2022";2121;13123;"Providencia";13;"Metropolitana de Santiago"
"406";"ARGENTINA";"2022";808;13124;"Pudahuel";13;"Metropolitana de Santiago"
"407";"ARGENTINA";"2022";2035;13201;"Puente Alto";13;"Metropolitana de Santiago"
"408";"ARGENTINA";"2022";872;13125;"Quilicura";13;"Metropolitana de Santiago"
"409";"ARGENTINA";"2022";466;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"410";"ARGENTINA";"2022";648;13127;"Recoleta";13;"Metropolitana de Santiago"
"411";"ARGENTINA";"2022";1073;13401;"San Bernardo";13;"Metropolitana de Santiago"
"412";"ARGENTINA";"2022";452;13129;"San Joaquín";13;"Metropolitana de Santiago"
"413";"ARGENTINA";"2022";550;13130;"San Miguel";13;"Metropolitana de Santiago"
"414";"ARGENTINA";"2022";3326;13101;"Santiago";13;"Metropolitana de Santiago"
"415";"ARGENTINA";"2022";1399;13132;"Vitacura";13;"Metropolitana de Santiago"
"416";"ARGENTINA";"2022";1920;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"417";"ARGENTINA";"2022";322;1107;"Alto Hospicio";1;"Tarapacá"
"418";"ARGENTINA";"2022";808;1101;"Iquique";1;"Tarapacá"
"419";"ARGENTINA";"2022";1401;5101;"Valparaíso";5;"Valparaíso"
"420";"ARGENTINA";"2022";2342;5109;"Viña del Mar";5;"Valparaíso"
"421";"BOLIVIA";"2018";11764;2101;"Antofagasta";2;"Antofagasta"
"422";"BOLIVIA";"2018";16590;2201;"Calama";2;"Antofagasta"
"423";"BOLIVIA";"2018";9639;15101;"Arica";15;"Arica y Parinacota"
"424";"BOLIVIA";"2018";3866;3101;"Copiapó";3;"Atacama"
"425";"BOLIVIA";"2018";70;8101;"Concepción";8;"Biobío"
"426";"BOLIVIA";"2018";578;4102;"Coquimbo";4;"Coquimbo"
"427";"BOLIVIA";"2018";424;4101;"La Serena";4;"Coquimbo"
"428";"BOLIVIA";"2018";73;9101;"Temuco";9;"La Araucanía"
"429";"BOLIVIA";"2018";195;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"430";"BOLIVIA";"2018";48;10101;"Puerto Montt";10;"Los Lagos"
"431";"BOLIVIA";"2018";82;7301;"Curicó";7;"Maule"
"432";"BOLIVIA";"2018";64;7101;"Talca";7;"Maule"
"433";"BOLIVIA";"2018";247;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"434";"BOLIVIA";"2018";1427;13301;"Colina";13;"Metropolitana de Santiago"
"435";"BOLIVIA";"2018";424;13104;"Conchalí";13;"Metropolitana de Santiago"
"436";"BOLIVIA";"2018";974;13106;"Estación Central";13;"Metropolitana de Santiago"
"437";"BOLIVIA";"2018";922;13108;"Independencia";13;"Metropolitana de Santiago"
"438";"BOLIVIA";"2018";166;13109;"La Cisterna";13;"Metropolitana de Santiago"
"439";"BOLIVIA";"2018";404;13110;"La Florida";13;"Metropolitana de Santiago"
"440";"BOLIVIA";"2018";891;13114;"Las Condes";13;"Metropolitana de Santiago"
"441";"BOLIVIA";"2018";408;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"442";"BOLIVIA";"2018";194;13117;"Lo Prado";13;"Metropolitana de Santiago"
"443";"BOLIVIA";"2018";198;13118;"Macul";13;"Metropolitana de Santiago"
"444";"BOLIVIA";"2018";295;13119;"Maipú";13;"Metropolitana de Santiago"
"445";"BOLIVIA";"2018";1941;13501;"Melipilla";13;"Metropolitana de Santiago"
"446";"BOLIVIA";"2018";387;13122;"Peñalolén";13;"Metropolitana de Santiago"
"447";"BOLIVIA";"2018";453;13123;"Providencia";13;"Metropolitana de Santiago"
"448";"BOLIVIA";"2018";252;13124;"Pudahuel";13;"Metropolitana de Santiago"
"449";"BOLIVIA";"2018";299;13201;"Puente Alto";13;"Metropolitana de Santiago"
"450";"BOLIVIA";"2018";288;13125;"Quilicura";13;"Metropolitana de Santiago"
"451";"BOLIVIA";"2018";226;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"452";"BOLIVIA";"2018";2064;13127;"Recoleta";13;"Metropolitana de Santiago"
"453";"BOLIVIA";"2018";164;13401;"San Bernardo";13;"Metropolitana de Santiago"
"454";"BOLIVIA";"2018";148;13129;"San Joaquín";13;"Metropolitana de Santiago"
"455";"BOLIVIA";"2018";240;13130;"San Miguel";13;"Metropolitana de Santiago"
"456";"BOLIVIA";"2018";2970;13101;"Santiago";13;"Metropolitana de Santiago"
"457";"BOLIVIA";"2018";259;13132;"Vitacura";13;"Metropolitana de Santiago"
"458";"BOLIVIA";"2018";438;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"459";"BOLIVIA";"2018";8250;1107;"Alto Hospicio";1;"Tarapacá"
"460";"BOLIVIA";"2018";15048;1101;"Iquique";1;"Tarapacá"
"461";"BOLIVIA";"2018";145;5101;"Valparaíso";5;"Valparaíso"
"462";"BOLIVIA";"2018";308;5109;"Viña del Mar";5;"Valparaíso"
"463";"BOLIVIA";"2019";13260;2101;"Antofagasta";2;"Antofagasta"
"464";"BOLIVIA";"2019";17738;2201;"Calama";2;"Antofagasta"
"465";"BOLIVIA";"2019";9952;15101;"Arica";15;"Arica y Parinacota"
"466";"BOLIVIA";"2019";4418;3101;"Copiapó";3;"Atacama"
"467";"BOLIVIA";"2019";77;8101;"Concepción";8;"Biobío"
"468";"BOLIVIA";"2019";616;4102;"Coquimbo";4;"Coquimbo"
"469";"BOLIVIA";"2019";465;4101;"La Serena";4;"Coquimbo"
"470";"BOLIVIA";"2019";84;9101;"Temuco";9;"La Araucanía"
"471";"BOLIVIA";"2019";206;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"472";"BOLIVIA";"2019";51;10101;"Puerto Montt";10;"Los Lagos"
"473";"BOLIVIA";"2019";94;7301;"Curicó";7;"Maule"
"474";"BOLIVIA";"2019";78;7101;"Talca";7;"Maule"
"475";"BOLIVIA";"2019";252;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"476";"BOLIVIA";"2019";1586;13301;"Colina";13;"Metropolitana de Santiago"
"477";"BOLIVIA";"2019";464;13104;"Conchalí";13;"Metropolitana de Santiago"
"478";"BOLIVIA";"2019";1072;13106;"Estación Central";13;"Metropolitana de Santiago"
"479";"BOLIVIA";"2019";985;13108;"Independencia";13;"Metropolitana de Santiago"
"480";"BOLIVIA";"2019";178;13109;"La Cisterna";13;"Metropolitana de Santiago"
"481";"BOLIVIA";"2019";423;13110;"La Florida";13;"Metropolitana de Santiago"
"482";"BOLIVIA";"2019";918;13114;"Las Condes";13;"Metropolitana de Santiago"
"483";"BOLIVIA";"2019";445;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"484";"BOLIVIA";"2019";228;13117;"Lo Prado";13;"Metropolitana de Santiago"
"485";"BOLIVIA";"2019";206;13118;"Macul";13;"Metropolitana de Santiago"
"486";"BOLIVIA";"2019";322;13119;"Maipú";13;"Metropolitana de Santiago"
"487";"BOLIVIA";"2019";2500;13501;"Melipilla";13;"Metropolitana de Santiago"
"488";"BOLIVIA";"2019";428;13122;"Peñalolén";13;"Metropolitana de Santiago"
"489";"BOLIVIA";"2019";469;13123;"Providencia";13;"Metropolitana de Santiago"
"490";"BOLIVIA";"2019";321;13124;"Pudahuel";13;"Metropolitana de Santiago"
"491";"BOLIVIA";"2019";319;13201;"Puente Alto";13;"Metropolitana de Santiago"
"492";"BOLIVIA";"2019";340;13125;"Quilicura";13;"Metropolitana de Santiago"
"493";"BOLIVIA";"2019";264;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"494";"BOLIVIA";"2019";2376;13127;"Recoleta";13;"Metropolitana de Santiago"
"495";"BOLIVIA";"2019";183;13401;"San Bernardo";13;"Metropolitana de Santiago"
"496";"BOLIVIA";"2019";157;13129;"San Joaquín";13;"Metropolitana de Santiago"
"497";"BOLIVIA";"2019";261;13130;"San Miguel";13;"Metropolitana de Santiago"
"498";"BOLIVIA";"2019";3128;13101;"Santiago";13;"Metropolitana de Santiago"
"499";"BOLIVIA";"2019";261;13132;"Vitacura";13;"Metropolitana de Santiago"
"500";"BOLIVIA";"2019";471;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"501";"BOLIVIA";"2019";9133;1107;"Alto Hospicio";1;"Tarapacá"
"502";"BOLIVIA";"2019";16515;1101;"Iquique";1;"Tarapacá"
"503";"BOLIVIA";"2019";168;5101;"Valparaíso";5;"Valparaíso"
"504";"BOLIVIA";"2019";316;5109;"Viña del Mar";5;"Valparaíso"
"505";"BOLIVIA";"2020";14416;2101;"Antofagasta";2;"Antofagasta"
"506";"BOLIVIA";"2020";18296;2201;"Calama";2;"Antofagasta"
"507";"BOLIVIA";"2020";10954;15101;"Arica";15;"Arica y Parinacota"
"508";"BOLIVIA";"2020";4617;3101;"Copiapó";3;"Atacama"
"509";"BOLIVIA";"2020";75;8101;"Concepción";8;"Biobío"
"510";"BOLIVIA";"2020";659;4102;"Coquimbo";4;"Coquimbo"
"511";"BOLIVIA";"2020";489;4101;"La Serena";4;"Coquimbo"
"512";"BOLIVIA";"2020";89;9101;"Temuco";9;"La Araucanía"
"513";"BOLIVIA";"2020";226;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"514";"BOLIVIA";"2020";51;10101;"Puerto Montt";10;"Los Lagos"
"515";"BOLIVIA";"2020";104;7301;"Curicó";7;"Maule"
"516";"BOLIVIA";"2020";89;7101;"Talca";7;"Maule"
"517";"BOLIVIA";"2020";267;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"518";"BOLIVIA";"2020";1688;13301;"Colina";13;"Metropolitana de Santiago"
"519";"BOLIVIA";"2020";504;13104;"Conchalí";13;"Metropolitana de Santiago"
"520";"BOLIVIA";"2020";1115;13106;"Estación Central";13;"Metropolitana de Santiago"
"521";"BOLIVIA";"2020";1047;13108;"Independencia";13;"Metropolitana de Santiago"
"522";"BOLIVIA";"2020";193;13109;"La Cisterna";13;"Metropolitana de Santiago"
"523";"BOLIVIA";"2020";446;13110;"La Florida";13;"Metropolitana de Santiago"
"524";"BOLIVIA";"2020";941;13114;"Las Condes";13;"Metropolitana de Santiago"
"525";"BOLIVIA";"2020";470;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"526";"BOLIVIA";"2020";246;13117;"Lo Prado";13;"Metropolitana de Santiago"
"527";"BOLIVIA";"2020";234;13118;"Macul";13;"Metropolitana de Santiago"
"528";"BOLIVIA";"2020";343;13119;"Maipú";13;"Metropolitana de Santiago"
"529";"BOLIVIA";"2020";2899;13501;"Melipilla";13;"Metropolitana de Santiago"
"530";"BOLIVIA";"2020";430;13122;"Peñalolén";13;"Metropolitana de Santiago"
"531";"BOLIVIA";"2020";468;13123;"Providencia";13;"Metropolitana de Santiago"
"532";"BOLIVIA";"2020";340;13124;"Pudahuel";13;"Metropolitana de Santiago"
"533";"BOLIVIA";"2020";350;13201;"Puente Alto";13;"Metropolitana de Santiago"
"534";"BOLIVIA";"2020";350;13125;"Quilicura";13;"Metropolitana de Santiago"
"535";"BOLIVIA";"2020";289;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"536";"BOLIVIA";"2020";2564;13127;"Recoleta";13;"Metropolitana de Santiago"
"537";"BOLIVIA";"2020";197;13401;"San Bernardo";13;"Metropolitana de Santiago"
"538";"BOLIVIA";"2020";179;13129;"San Joaquín";13;"Metropolitana de Santiago"
"539";"BOLIVIA";"2020";282;13130;"San Miguel";13;"Metropolitana de Santiago"
"540";"BOLIVIA";"2020";3631;13101;"Santiago";13;"Metropolitana de Santiago"
"541";"BOLIVIA";"2020";266;13132;"Vitacura";13;"Metropolitana de Santiago"
"542";"BOLIVIA";"2020";495;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"543";"BOLIVIA";"2020";9439;1107;"Alto Hospicio";1;"Tarapacá"
"544";"BOLIVIA";"2020";16820;1101;"Iquique";1;"Tarapacá"
"545";"BOLIVIA";"2020";181;5101;"Valparaíso";5;"Valparaíso"
"546";"BOLIVIA";"2020";324;5109;"Viña del Mar";5;"Valparaíso"
"547";"BOLIVIA";"2021";14996;2101;"Antofagasta";2;"Antofagasta"
"548";"BOLIVIA";"2021";19542;2201;"Calama";2;"Antofagasta"
"549";"BOLIVIA";"2021";11742;15101;"Arica";15;"Arica y Parinacota"
"550";"BOLIVIA";"2021";4877;3101;"Copiapó";3;"Atacama"
"551";"BOLIVIA";"2021";76;8101;"Concepción";8;"Biobío"
"552";"BOLIVIA";"2021";684;4102;"Coquimbo";4;"Coquimbo"
"553";"BOLIVIA";"2021";504;4101;"La Serena";4;"Coquimbo"
"554";"BOLIVIA";"2021";93;9101;"Temuco";9;"La Araucanía"
"555";"BOLIVIA";"2021";276;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"556";"BOLIVIA";"2021";62;10101;"Puerto Montt";10;"Los Lagos"
"557";"BOLIVIA";"2021";113;7301;"Curicó";7;"Maule"
"558";"BOLIVIA";"2021";95;7101;"Talca";7;"Maule"
"559";"BOLIVIA";"2021";276;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"560";"BOLIVIA";"2021";1860;13301;"Colina";13;"Metropolitana de Santiago"
"561";"BOLIVIA";"2021";514;13104;"Conchalí";13;"Metropolitana de Santiago"
"562";"BOLIVIA";"2021";1147;13106;"Estación Central";13;"Metropolitana de Santiago"
"563";"BOLIVIA";"2021";1057;13108;"Independencia";13;"Metropolitana de Santiago"
"564";"BOLIVIA";"2021";194;13109;"La Cisterna";13;"Metropolitana de Santiago"
"565";"BOLIVIA";"2021";457;13110;"La Florida";13;"Metropolitana de Santiago"
"566";"BOLIVIA";"2021";975;13114;"Las Condes";13;"Metropolitana de Santiago"
"567";"BOLIVIA";"2021";477;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"568";"BOLIVIA";"2021";258;13117;"Lo Prado";13;"Metropolitana de Santiago"
"569";"BOLIVIA";"2021";235;13118;"Macul";13;"Metropolitana de Santiago"
"570";"BOLIVIA";"2021";341;13119;"Maipú";13;"Metropolitana de Santiago"
"571";"BOLIVIA";"2021";3566;13501;"Melipilla";13;"Metropolitana de Santiago"
"572";"BOLIVIA";"2021";449;13122;"Peñalolén";13;"Metropolitana de Santiago"
"573";"BOLIVIA";"2021";479;13123;"Providencia";13;"Metropolitana de Santiago"
"574";"BOLIVIA";"2021";362;13124;"Pudahuel";13;"Metropolitana de Santiago"
"575";"BOLIVIA";"2021";360;13201;"Puente Alto";13;"Metropolitana de Santiago"
"576";"BOLIVIA";"2021";365;13125;"Quilicura";13;"Metropolitana de Santiago"
"577";"BOLIVIA";"2021";300;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"578";"BOLIVIA";"2021";2725;13127;"Recoleta";13;"Metropolitana de Santiago"
"579";"BOLIVIA";"2021";211;13401;"San Bernardo";13;"Metropolitana de Santiago"
"580";"BOLIVIA";"2021";204;13129;"San Joaquín";13;"Metropolitana de Santiago"
"581";"BOLIVIA";"2021";297;13130;"San Miguel";13;"Metropolitana de Santiago"
"582";"BOLIVIA";"2021";3649;13101;"Santiago";13;"Metropolitana de Santiago"
"583";"BOLIVIA";"2021";267;13132;"Vitacura";13;"Metropolitana de Santiago"
"584";"BOLIVIA";"2021";499;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"585";"BOLIVIA";"2021";10747;1107;"Alto Hospicio";1;"Tarapacá"
"586";"BOLIVIA";"2021";17849;1101;"Iquique";1;"Tarapacá"
"587";"BOLIVIA";"2021";186;5101;"Valparaíso";5;"Valparaíso"
"588";"BOLIVIA";"2021";336;5109;"Viña del Mar";5;"Valparaíso"
"589";"BOLIVIA";"2022";15489;2101;"Antofagasta";2;"Antofagasta"
"590";"BOLIVIA";"2022";19945;2201;"Calama";2;"Antofagasta"
"591";"BOLIVIA";"2022";11564;15101;"Arica";15;"Arica y Parinacota"
"592";"BOLIVIA";"2022";5469;3101;"Copiapó";3;"Atacama"
"593";"BOLIVIA";"2022";82;8101;"Concepción";8;"Biobío"
"594";"BOLIVIA";"2022";711;4102;"Coquimbo";4;"Coquimbo"
"595";"BOLIVIA";"2022";525;4101;"La Serena";4;"Coquimbo"
"596";"BOLIVIA";"2022";96;9101;"Temuco";9;"La Araucanía"
"597";"BOLIVIA";"2022";337;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"598";"BOLIVIA";"2022";69;10101;"Puerto Montt";10;"Los Lagos"
"599";"BOLIVIA";"2022";131;7301;"Curicó";7;"Maule"
"600";"BOLIVIA";"2022";97;7101;"Talca";7;"Maule"
"601";"BOLIVIA";"2022";300;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"602";"BOLIVIA";"2022";1967;13301;"Colina";13;"Metropolitana de Santiago"
"603";"BOLIVIA";"2022";522;13104;"Conchalí";13;"Metropolitana de Santiago"
"604";"BOLIVIA";"2022";1189;13106;"Estación Central";13;"Metropolitana de Santiago"
"605";"BOLIVIA";"2022";1090;13108;"Independencia";13;"Metropolitana de Santiago"
"606";"BOLIVIA";"2022";205;13109;"La Cisterna";13;"Metropolitana de Santiago"
"607";"BOLIVIA";"2022";484;13110;"La Florida";13;"Metropolitana de Santiago"
"608";"BOLIVIA";"2022";990;13114;"Las Condes";13;"Metropolitana de Santiago"
"609";"BOLIVIA";"2022";488;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"610";"BOLIVIA";"2022";274;13117;"Lo Prado";13;"Metropolitana de Santiago"
"611";"BOLIVIA";"2022";234;13118;"Macul";13;"Metropolitana de Santiago"
"612";"BOLIVIA";"2022";364;13119;"Maipú";13;"Metropolitana de Santiago"
"613";"BOLIVIA";"2022";3756;13501;"Melipilla";13;"Metropolitana de Santiago"
"614";"BOLIVIA";"2022";470;13122;"Peñalolén";13;"Metropolitana de Santiago"
"615";"BOLIVIA";"2022";496;13123;"Providencia";13;"Metropolitana de Santiago"
"616";"BOLIVIA";"2022";380;13124;"Pudahuel";13;"Metropolitana de Santiago"
"617";"BOLIVIA";"2022";378;13201;"Puente Alto";13;"Metropolitana de Santiago"
"618";"BOLIVIA";"2022";379;13125;"Quilicura";13;"Metropolitana de Santiago"
"619";"BOLIVIA";"2022";319;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"620";"BOLIVIA";"2022";2800;13127;"Recoleta";13;"Metropolitana de Santiago"
"621";"BOLIVIA";"2022";205;13401;"San Bernardo";13;"Metropolitana de Santiago"
"622";"BOLIVIA";"2022";207;13129;"San Joaquín";13;"Metropolitana de Santiago"
"623";"BOLIVIA";"2022";317;13130;"San Miguel";13;"Metropolitana de Santiago"
"624";"BOLIVIA";"2022";3664;13101;"Santiago";13;"Metropolitana de Santiago"
"625";"BOLIVIA";"2022";272;13132;"Vitacura";13;"Metropolitana de Santiago"
"626";"BOLIVIA";"2022";493;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"627";"BOLIVIA";"2022";11216;1107;"Alto Hospicio";1;"Tarapacá"
"628";"BOLIVIA";"2022";18221;1101;"Iquique";1;"Tarapacá"
"629";"BOLIVIA";"2022";199;5101;"Valparaíso";5;"Valparaíso"
"630";"BOLIVIA";"2022";352;5109;"Viña del Mar";5;"Valparaíso"
"631";"BRASIL";"2018";319;2101;"Antofagasta";2;"Antofagasta"
"632";"BRASIL";"2018";153;2201;"Calama";2;"Antofagasta"
